pres,time,temp,conductivity,sbeox0v,fluo_chl,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
41.377,11H 31M 58.125S,14.0067,4.565358,3.2076,0.6138,0,41518.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.396,11H 31M 58.1670000000013S,14.0045,4.565155,3.2088,0.6164,0,41518.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.415,11H 31M 58.2079999999987S,14.0032,4.56519,3.2076,0.6138,0,41518.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.436,11H 31M 58.25S,14.0032,4.565225,3.2076,0.6164,0,41518.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.456,11H 31M 58.2920000000013S,14.002,4.564959,3.2076,0.619,0,41518.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.476,11H 31M 58.3329999999987S,14.0008,4.564811,3.2076,0.619,0,41518.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.496,11H 31M 58.375S,14.0003,4.56479,3.2064,0.619,0,41518.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.516,11H 31M 58.4170000000013S,14.0008,4.564938,3.2076,0.6216,0,41518.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.536,11H 31M 58.4579999999987S,14.0005,4.564839,3.2064,0.6242,0,41518.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.555,11H 31M 58.5S,13.9993,4.564587,3.2064,0.6294,0,41518.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.574,11H 31M 58.5420000000013S,13.9981,4.56437,3.2076,0.6321,0,41518.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.594,11H 31M 58.5829999999987S,13.9981,4.564237,3.2064,0.6347,0,41518.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.613,11H 31M 58.625S,13.9974,4.564146,3.2064,0.6347,0,41518.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.632,11H 31M 58.6670000000013S,13.9956,4.564041,3.2064,0.6401,0,41518.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.651,11H 31M 58.7079999999987S,13.9942,4.563886,3.2064,0.6401,0,41518.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.67,11H 31M 58.75S,13.9925,4.563732,3.2064,0.6427,0,41518.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.688,11H 31M 58.7920000000013S,13.9905,4.563522,3.2064,0.6427,0,41518.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.705,11H 31M 58.8329999999987S,13.988,4.563284,3.2064,0.6481,0,41518.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.722,11H 31M 58.875S,13.9858,4.563018,3.2064,0.6508,0,41518.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.741,11H 31M 58.9170000000013S,13.9836,4.562737,3.2064,0.6535,0,41518.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.76,11H 31M 58.9579999999987S,13.9815,4.562506,3.2064,0.6589,0,41518.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.78,11H 31M 59S,13.9797,4.562268,3.2064,0.6589,0,41519,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.8,11H 31M 59.0420000000013S,13.9782,4.562093,3.2051,0.6616,0,41519.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.82,11H 31M 59.0829999999987S,13.9772,4.562016,3.2051,0.6643,0,41519.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.84,11H 31M 59.125S,13.9763,4.561953,3.2051,0.6671,0,41519.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.86,11H 31M 59.1670000000013S,13.976,4.561939,3.2051,0.6698,0,41519.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.879,11H 31M 59.2079999999987S,13.9756,4.561988,3.2051,0.6726,0,41519.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.897,11H 31M 59.25S,13.9761,4.5621,3.2039,0.6726,0,41519.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.916,11H 31M 59.2920000000013S,13.9772,4.562366,3.2039,0.6753,0,41519.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.935,11H 31M 59.3329999999987S,13.9812,4.562857,3.2051,0.6781,0,41519.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.956,11H 31M 59.375S,13.9841,4.563046,3.2039,0.6809,0,41519.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.976,11H 31M 59.4170000000013S,13.9851,4.56313,3.2039,0.6837,0,41519.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
41.996,11H 31M 59.4579999999987S,13.9858,4.563088,3.2039,0.6837,0,41519.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.016,11H 31M 59.5S,13.9831,4.562688,3.2039,0.6865,0,41519.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.036,11H 31M 59.5420000000013S,13.9799,4.562261,3.2039,0.6893,0,41519.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.055,11H 31M 59.5829999999987S,13.9773,4.561904,3.2039,0.6921,0,41519.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.076,11H 31M 59.625S,13.9756,4.561616,3.2027,0.6921,0,41519.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.098,11H 31M 59.6670000000013S,13.9734,4.561371,3.2027,0.6949,0,41519.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.118,11H 31M 59.7079999999987S,13.9711,4.561119,3.2027,0.6977,0,41519.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.137,11H 31M 59.75S,13.9687,4.560839,3.2027,0.7006,0,41519.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.158,11H 31M 59.7920000000013S,13.9671,4.560881,3.2015,0.7034,0,41519.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.179,11H 31M 59.8329999999987S,13.9672,4.561154,3.2015,0.7034,0,41519.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.201,11H 31M 59.875S,13.9692,4.56128,3.2015,0.7062,0,41519.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.223,11H 31M 59.9170000000013S,13.9694,4.561133,3.2003,0.7091,0,41519.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.245,11H 31M 59.9579999999987S,13.9676,4.560874,3.2003,0.7091,0,41519.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.267,11H 32M 0S,13.9655,4.560552,3.2003,0.712,0,41520,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.29,11H 32M 0.0420000000012806S,13.9626,4.560223,3.2003,0.7177,0,41520.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.313,11H 32M 0.0829999999987194S,13.9604,4.559998,3.2003,0.7177,0,41520.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.335,11H 32M 0.125S,13.9588,4.559844,3.2003,0.7235,0,41520.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.357,11H 32M 0.167000000001281S,13.9572,4.559676,3.2003,0.7264,0,41520.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.38,11H 32M 0.207999999998719S,13.9559,4.559515,3.199,0.7293,0,41520.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.402,11H 32M 0.25S,13.9552,4.559487,3.1978,0.7352,0,41520.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.424,11H 32M 0.292000000001281S,13.9544,4.559333,3.199,0.7381,0,41520.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.448,11H 32M 0.332999999998719S,13.9529,4.559109,3.1978,0.741,0,41520.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.472,11H 32M 0.375S,13.9514,4.558927,3.1978,0.744,0,41520.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.495,11H 32M 0.417000000001281S,13.95,4.558962,3.1978,0.747,0,41520.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.517,11H 32M 0.457999999998719S,13.9507,4.559389,3.1966,0.7499,0,41520.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.54,11H 32M 0.5S,13.9561,4.560076,3.1978,0.7529,0,41520.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.562,11H 32M 0.542000000001281S,13.9583,4.560062,3.199,0.7559,0,41520.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.586,11H 32M 0.582999999998719S,13.9515,4.559284,3.1954,0.7589,0,41520.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.61,11H 32M 0.625S,13.9426,4.558458,3.1954,0.7619,0,41520.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.634,11H 32M 0.667000000001281S,13.9368,4.557687,3.1966,0.7649,0,41520.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.659,11H 32M 0.707999999998719S,13.9308,4.557078,3.1966,0.7679,0,41520.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.684,11H 32M 0.75S,13.9254,4.556623,3.1954,0.774,0,41520.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.709,11H 32M 0.792000000001281S,13.9225,4.556455,3.1966,0.774,0,41520.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.733,11H 32M 0.832999999998719S,13.9215,4.556371,3.1954,0.777,0,41520.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.759,11H 32M 0.875S,13.9175,4.555916,3.1954,0.7801,0,41520.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.786,11H 32M 0.917000000001281S,13.9123,4.555271,3.1954,0.7832,0,41520.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.812,11H 32M 0.957999999998719S,13.9083,4.554781,3.1954,0.7862,0,41520.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.836,11H 32M 1S,13.9045,4.554326,3.1942,0.7893,0,41521,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.861,11H 32M 1.04200000000128S,13.8996,4.553969,3.1942,0.7955,0,41521.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.885,11H 32M 1.08299999999872S,13.8988,4.55413,3.1942,0.7986,0,41521.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.909,11H 32M 1.125S,13.9018,4.554739,3.1929,0.8049,0,41521.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.935,11H 32M 1.16700000000128S,13.9072,4.555377,3.1929,0.8111,0,41521.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.959,11H 32M 1.20799999999872S,13.9095,4.555419,3.1929,0.8174,0,41521.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
42.984,11H 32M 1.25S,13.9082,4.555173,3.1929,0.8238,0,41521.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.008,11H 32M 1.29200000000128S,13.9077,4.555279,3.1917,0.8302,0,41521.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.032,11H 32M 1.33299999999872S,13.9105,4.555636,3.1917,0.8366,0,41521.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.055,11H 32M 1.375S,13.9156,4.555993,3.1929,0.8463,0,41521.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.078,11H 32M 1.41700000000128S,13.918,4.556112,3.1917,0.8561,0,41521.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.1,11H 32M 1.45799999999872S,13.9159,4.555594,3.1917,0.8626,0,41521.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.124,11H 32M 1.5S,13.9082,4.554627,3.1917,0.8726,0,41521.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.148,11H 32M 1.54200000000128S,13.9001,4.55371,3.1905,0.8792,0,41521.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.172,11H 32M 1.58299999999872S,13.8926,4.553094,3.1905,0.8926,0,41521.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.195,11H 32M 1.625S,13.8867,4.552597,3.1893,0.9028,0,41521.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.218,11H 32M 1.66700000000128S,13.8826,4.552254,3.1893,0.9096,0,41521.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.24,11H 32M 1.70799999999872S,13.8789,4.552086,3.1893,0.92,0,41521.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.263,11H 32M 1.75S,13.8792,4.552443,3.1881,0.9304,0,41521.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.285,11H 32M 1.79200000000128S,13.8853,4.552982,3.1881,0.9408,0,41521.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.306,11H 32M 1.83299999999872S,13.888,4.552968,3.1868,0.9479,0,41521.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.327,11H 32M 1.875S,13.8848,4.552422,3.1868,0.955,0,41521.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.348,11H 32M 1.91700000000128S,13.8793,4.551925,3.1868,0.9657,0,41521.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.369,11H 32M 1.95799999999872S,13.8756,4.55168,3.1856,0.9693,0,41521.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.39,11H 32M 2S,13.8731,4.551659,3.1856,0.9765,0,41522,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.41,11H 32M 2.04200000000128S,13.8729,4.551757,3.1868,0.9837,0,41522.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.428,11H 32M 2.08299999999872S,13.874,4.551813,3.1844,0.9946,0,41522.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.445,11H 32M 2.125S,13.8731,4.551533,3.1844,1.002,0,41522.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.462,11H 32M 2.16700000000128S,13.8718,4.551463,3.1844,1.0094,0,41522.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.48,11H 32M 2.20799999999872S,13.8713,4.551596,3.1832,1.0131,0,41522.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.497,11H 32M 2.25S,13.8716,4.551568,3.1819,1.0205,0,41522.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.513,11H 32M 2.29200000000128S,13.869,4.551141,3.1819,1.028,0,41522.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.528,11H 32M 2.33299999999872S,13.8617,4.550526,3.1807,1.0356,0,41522.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.543,11H 32M 2.375S,13.8576,4.550253,3.1807,1.0469,0,41522.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.558,11H 32M 2.41700000000128S,13.8592,4.550372,3.1795,1.0508,0,41522.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.573,11H 32M 2.45799999999872S,13.8624,4.550589,3.1795,1.0623,0,41522.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.588,11H 32M 2.5S,13.8644,4.550953,3.1771,1.0661,0,41522.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.603,11H 32M 2.54200000000128S,13.8665,4.551219,3.1771,1.0739,0,41522.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.62,11H 32M 2.58299999999872S,13.8704,4.551134,3.1771,1.0817,0,41522.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.636,11H 32M 2.625S,13.869,4.5504,3.1746,1.0895,0,41522.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.652,11H 32M 2.66700000000128S,13.8649,4.549959,3.1746,1.0974,0,41522.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.667,11H 32M 2.70799999999872S,13.863,4.549896,3.1734,1.1013,0,41522.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.683,11H 32M 2.75S,13.8595,4.549826,3.1722,1.1093,0,41522.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.699,11H 32M 2.79200000000128S,13.8579,4.549847,3.171,1.1133,0,41522.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.715,11H 32M 2.83299999999872S,13.8572,4.549882,3.1697,1.1213,0,41522.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.73,11H 32M 2.875S,13.8564,4.549952,3.1685,1.1253,0,41522.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.744,11H 32M 2.91700000000128S,13.857,4.55005,3.1673,1.1294,0,41522.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.758,11H 32M 2.95799999999872S,13.8555,4.549973,3.1661,1.1334,0,41522.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.773,11H 32M 3S,13.852,4.549616,3.1648,1.1415,0,41523,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.787,11H 32M 3.04200000000128S,13.8458,4.548825,3.1636,1.1497,0,41523.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.8,11H 32M 3.08299999999872S,13.8401,4.547964,3.1624,1.1538,0,41523.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.814,11H 32M 3.125S,13.8366,4.547391,3.16,1.1621,0,41523.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.828,11H 32M 3.16700000000128S,13.833,4.5469290000000004,3.1587,1.1703,0,41523.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.843,11H 32M 3.20799999999872S,13.8293,4.546782,3.1575,1.1745,0,41523.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.858,11H 32M 3.25S,13.8281,4.546887,3.1575,1.1787,0,41523.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.873,11H 32M 3.29200000000128S,13.828,4.54716,3.1551,1.1829,0,41523.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.887,11H 32M 3.33299999999872S,13.8296,4.547496,3.1539,1.1871,0,41523.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.902,11H 32M 3.375S,13.8342,4.548006,3.1526,1.1913,0,41523.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.916,11H 32M 3.41700000000128S,13.8416,4.548699,3.1502,1.1913,0,41523.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.931,11H 32M 3.45799999999872S,13.8479,4.549224,3.149,1.1955,0,41523.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.947,11H 32M 3.5S,13.8502,4.54935,3.1465,1.1997,0,41523.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.964,11H 32M 3.54200000000128S,13.8474,4.548874,3.1441,1.1997,0,41523.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
43.982,11H 32M 3.58299999999872S,13.8448,4.548433,3.1429,1.204,0,41523.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44,11H 32M 3.625S,13.8408,4.548062,3.1416,1.204,0,41523.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.018,11H 32M 3.66700000000128S,13.8391,4.54772,3.1392,1.2082,0,41523.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.035,11H 32M 3.70799999999872S,13.8382,4.547608,3.138,1.2082,0,41523.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.053,11H 32M 3.75S,13.8371,4.547706,3.1368,1.2125,0,41523.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.074,11H 32M 3.79200000000128S,13.8375,4.547895,3.1343,1.2125,0,41523.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.095,11H 32M 3.83299999999872S,13.8381,4.547971,3.1331,1.2168,0,41523.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.116,11H 32M 3.875S,13.835,4.547482,3.1319,1.2168,0,41523.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.139,11H 32M 3.91700000000128S,13.8302,4.546824,3.1306,1.2211,0,41523.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.163,11H 32M 3.95799999999872S,13.8249,4.546299,3.1282,1.2254,0,41523.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.188,11H 32M 4S,13.8206,4.545894,3.127,1.2254,0,41524,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.212,11H 32M 4.04200000000128S,13.8171,4.545649,3.1258,1.2297,0,41524.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.235,11H 32M 4.08299999999872S,13.8146,4.545453,3.1233,1.234,0,41524.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.258,11H 32M 4.125S,13.812,4.545264,3.1209,1.2384,0,41524.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.28,11H 32M 4.16700000000128S,13.81,4.545124,3.1197,1.2427,0,41524.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.304,11H 32M 4.20799999999872S,13.8093,4.545243,3.1172,1.2471,0,41524.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.329,11H 32M 4.25S,13.8093,4.545201,3.1148,1.2515,0,41524.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.354,11H 32M 4.29200000000128S,13.8083,4.545026,3.1135,1.2603,0,41524.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.379,11H 32M 4.33299999999872S,13.808,4.545061,3.1111,1.2647,0,41524.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.403,11H 32M 4.375S,13.8088,4.54518,3.1099,1.2736,0,41524.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.427,11H 32M 4.41700000000128S,13.8083,4.545005,3.1087,1.278,0,41524.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.454,11H 32M 4.45799999999872S,13.8068,4.544732,3.1074,1.287,0,41524.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.481,11H 32M 4.5S,13.8045,4.544488,3.105,1.287,0,41524.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.508,11H 32M 4.54200000000128S,13.8026,4.544313,3.1026,1.2959,0,41524.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.536,11H 32M 4.58299999999872S,13.8013,4.544215,3.1013,1.3005,0,41524.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.563,11H 32M 4.625S,13.7999,4.544138,3.0989,1.305,0,41524.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.59,11H 32M 4.66700000000128S,13.7987,4.544005,3.0977,1.3095,0,41524.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.617,11H 32M 4.70799999999872S,13.7976,4.543844,3.0952,1.3141,0,41524.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.644,11H 32M 4.75S,13.7963,4.543774,3.0928,1.3187,0,41524.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
44.671,11H 32M 4.79200000000128S,13.7975,4.544033,3.0903,1.3232,0,41524.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
