pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
124.364,11H 56M 5S,NA,NA,NA,NA,NA,42965,Fri,Jun,11,2021,49,96,57,534,60,51,51,11 Jun 2021
123.864,11H 56M 6S,NA,NA,NA,NA,NA,42966,Fri,Jun,11,2021,49,NA,NA,NA,58,54,54,11 Jun 2021
123.394,11H 56M 7S,NA,NA,NA,NA,NA,42967,Fri,Jun,11,2021,46,91,56,533,55,45,51,11 Jun 2021
122.751,11H 56M 8S,NA,NA,NA,NA,NA,42968,Fri,Jun,11,2021,47,97,56,534,54,45,52,11 Jun 2021
122.055,11H 56M 9S,NA,NA,NA,NA,NA,42969,Fri,Jun,11,2021,49,95,56,534,58,50,49,11 Jun 2021
121.538,11H 56M 10S,NA,NA,NA,NA,NA,42970,Fri,Jun,11,2021,46,97,56,534,56,45,51,11 Jun 2021
121.009,11H 56M 11S,NA,NA,NA,NA,NA,42971,Fri,Jun,11,2021,49,97,56,534,58,50,53,11 Jun 2021
120.379,11H 56M 12S,NA,NA,NA,NA,NA,42972,Fri,Jun,11,2021,50,97,57,534,60,54,56,11 Jun 2021
119.225,11H 56M 14S,NA,NA,NA,NA,NA,42974,Fri,Jun,11,2021,50,97,56,534,50,53,56,11 Jun 2021
118.669,11H 56M 15S,NA,NA,NA,NA,NA,42975,Fri,Jun,11,2021,49,99,56,534,50,50,53,11 Jun 2021
118.071,11H 56M 16S,NA,NA,NA,NA,NA,42976,Fri,Jun,11,2021,47,93,56,534,53,48,52,11 Jun 2021
116.836,11H 56M 18S,NA,NA,NA,NA,NA,42978,Fri,Jun,11,2021,48,94,56,NA,54,49,55,11 Jun 2021
116.321,11H 56M 19S,NA,NA,NA,NA,NA,42979,Fri,Jun,11,2021,49,97,57,534,56,50,54,11 Jun 2021
115.788,11H 56M 20S,NA,NA,NA,NA,NA,42980,Fri,Jun,11,2021,49,96,57,534,57,52,54,11 Jun 2021
115.127,11H 56M 21S,NA,NA,NA,NA,NA,42981,Fri,Jun,11,2021,45,98,56,533,51,51,52,11 Jun 2021
114.063,11H 56M 23S,NA,NA,NA,NA,NA,42983,Fri,Jun,11,2021,46,93,57,534,57,49,53,11 Jun 2021
113.415,11H 56M 24S,NA,NA,NA,NA,NA,42984,Fri,Jun,11,2021,47,94,57,534,64,50,53,11 Jun 2021
112.785,11H 56M 25S,NA,NA,NA,NA,NA,42985,Fri,Jun,11,2021,50,94,56,534,61,50,49,11 Jun 2021
112.262,11H 56M 26S,NA,NA,NA,NA,NA,42986,Fri,Jun,11,2021,48,93,57,534,63,50,50,11 Jun 2021
111.762,11H 56M 27S,NA,NA,NA,NA,NA,42987,Fri,Jun,11,2021,47,94,57,534,63,50,50,11 Jun 2021
111.145,11H 56M 28S,NA,NA,NA,NA,NA,42988,Fri,Jun,11,2021,51,99,55,533,53,52,56,11 Jun 2021
110.406,11H 56M 29S,NA,NA,NA,NA,NA,42989,Fri,Jun,11,2021,50,97,55,534,55,50,55,11 Jun 2021
109.886,11H 56M 30S,NA,NA,NA,NA,NA,42990,Fri,Jun,11,2021,49,97,56,534,55,51,59,11 Jun 2021
108.863,11H 56M 32S,NA,NA,NA,NA,NA,42992,Fri,Jun,11,2021,47,92,57,534,60,48,53,11 Jun 2021
107.462,11H 56M 34S,NA,NA,NA,NA,NA,42994,Fri,Jun,11,2021,49,92,56,534,60,49,49,11 Jun 2021
107.102,11H 56M 35S,NA,NA,NA,NA,NA,42995,Fri,Jun,11,2021,48,91,57,534,61,50,50,11 Jun 2021
106.442,11H 56M 36S,NA,NA,NA,NA,NA,42996,Fri,Jun,11,2021,45,97,57,534,62,48,50,11 Jun 2021
105.646,11H 56M 37S,NA,NA,NA,NA,NA,42997,Fri,Jun,11,2021,48,98,56,534,57,47,51,11 Jun 2021
105.125,11H 56M 38S,NA,NA,NA,NA,NA,42998,Fri,Jun,11,2021,50,100,56,534,57,52,51,11 Jun 2021
104.77,11H 56M 39S,NA,NA,NA,NA,NA,42999,Fri,Jun,11,2021,46,96,56,534,58,55,59,11 Jun 2021
103.381,11H 56M 41S,NA,NA,NA,NA,NA,43001,Fri,Jun,11,2021,48,93,57,534,57,50,51,11 Jun 2021
102.847,11H 56M 42S,NA,NA,NA,NA,NA,43002,Fri,Jun,11,2021,49,98,57,534,56,51,52,11 Jun 2021
102.363,11H 56M 43S,NA,NA,NA,NA,NA,43003,Fri,Jun,11,2021,48,98,56,534,41,55,53,11 Jun 2021
101.831,11H 56M 44S,NA,NA,NA,NA,NA,43004,Fri,Jun,11,2021,102,56,NA,NA,52,52,52,11 Jun 2021
101.2,11H 56M 45S,NA,NA,NA,NA,NA,43005,Fri,Jun,11,2021,49,95,56,534,53,50,56,11 Jun 2021
100.518,11H 56M 46S,NA,NA,NA,NA,NA,43006,Fri,Jun,11,2021,48,95,56,534,40,50,55,11 Jun 2021
99.952,11H 56M 47S,NA,NA,NA,NA,NA,43007,Fri,Jun,11,2021,47,96,56,534,38,50,55,11 Jun 2021
98.27,11H 56M 50S,NA,NA,NA,NA,NA,43010,Fri,Jun,11,2021,46,99,57,534,45,56,51,11 Jun 2021
97.667,11H 56M 51S,NA,NA,NA,NA,NA,43011,Fri,Jun,11,2021,49,101,57,534,52,55,50,11 Jun 2021
97.194,11H 56M 52S,NA,NA,NA,NA,NA,43012,Fri,Jun,11,2021,50,97,56,534,42,51,57,11 Jun 2021
96.578,11H 56M 53S,NA,NA,NA,NA,NA,43013,Fri,Jun,11,2021,52,103,56,534,46,49,56,11 Jun 2021
95.921,11H 56M 54S,NA,NA,NA,NA,NA,43014,Fri,Jun,11,2021,49,97,56,534,51,54,52,11 Jun 2021
95.39,11H 56M 55S,NA,NA,NA,NA,NA,43015,Fri,Jun,11,2021,48,95,57,534,38,50,57,11 Jun 2021
94.956,11H 56M 56S,NA,NA,NA,NA,NA,43016,Fri,Jun,11,2021,48,NA,NA,NA,46,51,54,11 Jun 2021
94.316,11H 56M 57S,NA,NA,NA,NA,NA,43017,Fri,Jun,11,2021,49,100,56,534,50,55,52,11 Jun 2021
93.025,11H 56M 59S,NA,NA,NA,NA,NA,43019,Fri,Jun,11,2021,51,97,56,534,54,54,53,11 Jun 2021
92.67,11H 57M 0S,NA,NA,NA,NA,NA,43020,Fri,Jun,11,2021,50,99,56,534,55,54,52,11 Jun 2021
92.071,11H 57M 1S,NA,NA,NA,NA,NA,43021,Fri,Jun,11,2021,52,98,56,534,53,54,55,11 Jun 2021
91.371,11H 57M 2S,NA,NA,NA,NA,NA,43022,Fri,Jun,11,2021,51,102,56,534,50,54,55,11 Jun 2021
90.898,11H 57M 3S,NA,NA,NA,NA,NA,43023,Fri,Jun,11,2021,50,96,57,534,50,54,54,11 Jun 2021
90.358,11H 57M 4S,NA,NA,NA,NA,NA,43024,Fri,Jun,11,2021,51,99,56,534,50,54,55,11 Jun 2021
89.13,11H 57M 6S,NA,NA,NA,NA,NA,43026,Fri,Jun,11,2021,50,98,56,534,41,55,56,11 Jun 2021
88.047,11H 57M 8S,NA,NA,NA,NA,NA,43028,Fri,Jun,11,2021,50,101,55,534,43,58,55,11 Jun 2021
86.815,11H 57M 10S,NA,NA,NA,NA,NA,43030,Fri,Jun,11,2021,53,103,56,534,47,57,54,11 Jun 2021
86.346,11H 57M 11S,NA,NA,NA,NA,NA,43031,Fri,Jun,11,2021,54,98,55,534,45,57,52,11 Jun 2021
85.833,11H 57M 12S,NA,NA,NA,NA,NA,43032,Fri,Jun,11,2021,54,101,56,534,46,56,52,11 Jun 2021
85.267,11H 57M 13S,NA,NA,NA,NA,NA,43033,Fri,Jun,11,2021,54,100,56,534,48,57,51,11 Jun 2021
84.717,11H 57M 14S,NA,NA,NA,NA,NA,43034,Fri,Jun,11,2021,54,102,56,534,50,57,50,11 Jun 2021
84.319,11H 57M 15S,NA,NA,NA,NA,NA,43035,Fri,Jun,11,2021,54,105,56,534,56,54,50,11 Jun 2021
83.694,11H 57M 17S,NA,NA,NA,NA,NA,43037,Fri,Jun,11,2021,52,100,56,534,57,56,55,11 Jun 2021
83.403,11H 57M 18S,NA,NA,NA,NA,NA,43038,Fri,Jun,11,2021,56,102,55,534,55,61,58,11 Jun 2021
83.045,11H 57M 19S,NA,NA,NA,NA,NA,43039,Fri,Jun,11,2021,55,99,55,534,56,59,57,11 Jun 2021
82.816,11H 57M 20S,NA,NA,NA,NA,NA,43040,Fri,Jun,11,2021,52,99,55,534,56,57,58,11 Jun 2021
82.08,11H 57M 22S,NA,NA,NA,NA,NA,43042,Fri,Jun,11,2021,55,99,56,534,56,57,56,11 Jun 2021
81.86,11H 57M 23S,NA,NA,NA,NA,NA,43043,Fri,Jun,11,2021,54,97,56,534,52,58,60,11 Jun 2021
81.782,11H 57M 24S,NA,NA,NA,NA,NA,43044,Fri,Jun,11,2021,55,97,56,534,50,52,58,11 Jun 2021
81.058,11H 57M 26S,NA,NA,NA,NA,NA,43046,Fri,Jun,11,2021,56,102,57,534,50,53,57,11 Jun 2021
80.96,11H 57M 27S,NA,NA,NA,NA,NA,43047,Fri,Jun,11,2021,55,102,57,534,53,57,54,11 Jun 2021
80.934,11H 57M 28S,NA,NA,NA,NA,NA,43048,Fri,Jun,11,2021,52,109,57,534,54,57,50,11 Jun 2021
80.935,11H 57M 29S,NA,NA,NA,NA,NA,43049,Fri,Jun,11,2021,51,103,56,534,61,58,50,11 Jun 2021
80.84,11H 57M 30S,NA,NA,NA,NA,NA,43050,Fri,Jun,11,2021,52,102,56,534,56,59,51,11 Jun 2021
80.811,11H 57M 31S,NA,NA,NA,NA,NA,43051,Fri,Jun,11,2021,53,103,56,534,62,55,53,11 Jun 2021
80.89,11H 57M 32S,NA,NA,NA,NA,NA,43052,Fri,Jun,11,2021,54,98,56,534,57,59,54,11 Jun 2021
80.878,11H 57M 33S,NA,NA,NA,NA,NA,43053,Fri,Jun,11,2021,56,98,56,534,60,55,52,11 Jun 2021
80.863,11H 57M 35S,NA,NA,NA,NA,NA,43055,Fri,Jun,11,2021,55,103,55,534,51,54,58,11 Jun 2021
80.907,11H 57M 36S,NA,NA,NA,NA,NA,43056,Fri,Jun,11,2021,55,95,56,534,51,54,56,11 Jun 2021
80.817,11H 57M 38S,NA,NA,NA,NA,NA,43058,Fri,Jun,11,2021,52,100,56,534,54,57,52,11 Jun 2021
80.836,11H 57M 39S,NA,NA,NA,NA,NA,43059,Fri,Jun,11,2021,53,101,57,534,53,59,55,11 Jun 2021
80.926,11H 57M 40S,NA,NA,NA,NA,NA,43060,Fri,Jun,11,2021,56,104,57,534,57,59,52,11 Jun 2021
80.899,11H 57M 41S,NA,NA,NA,NA,NA,43061,Fri,Jun,11,2021,56,100,57,534,57,60,51,11 Jun 2021
80.822,11H 57M 42S,NA,NA,NA,NA,NA,43062,Fri,Jun,11,2021,58,103,56,534,59,60,51,11 Jun 2021
80.937,11H 57M 44S,NA,NA,NA,NA,NA,43064,Fri,Jun,11,2021,56,100,56,534,57,59,56,11 Jun 2021
80.88,11H 57M 45S,NA,NA,NA,NA,NA,43065,Fri,Jun,11,2021,57,99,55,534,55,61,57,11 Jun 2021
80.822,11H 57M 46S,NA,NA,NA,NA,NA,43066,Fri,Jun,11,2021,59,102,56,534,55,60,54,11 Jun 2021
80.847,11H 57M 47S,NA,NA,NA,NA,NA,43067,Fri,Jun,11,2021,55,103,56,534,58,59,55,11 Jun 2021
80.944,11H 57M 48S,NA,NA,NA,NA,NA,43068,Fri,Jun,11,2021,54,101,57,534,60,56,54,11 Jun 2021
80.915,11H 57M 49S,NA,NA,NA,NA,NA,43069,Fri,Jun,11,2021,57,100,57,534,58,55,52,11 Jun 2021
80.869,11H 57M 50S,NA,NA,NA,NA,NA,43070,Fri,Jun,11,2021,60,101,56,534,61,61,52,11 Jun 2021
80.91,11H 57M 54S,NA,NA,NA,NA,NA,43074,Fri,Jun,11,2021,58,112,56,534,56,65,59,11 Jun 2021
80.937,11H 57M 55S,NA,NA,NA,NA,NA,43075,Fri,Jun,11,2021,59,102,56,534,56,64,59,11 Jun 2021
80.871,11H 57M 56S,NA,NA,NA,NA,NA,43076,Fri,Jun,11,2021,56,100,56,534,57,61,55,11 Jun 2021
80.869,11H 57M 57S,NA,NA,NA,NA,NA,43077,Fri,Jun,11,2021,59,102,57,534,61,61,52,11 Jun 2021
80.858,11H 57M 58S,NA,NA,NA,NA,NA,43078,Fri,Jun,11,2021,59,103,56,534,60,61,50,11 Jun 2021
80.919,11H 57M 59S,NA,NA,NA,NA,NA,43079,Fri,Jun,11,2021,57,101,57,534,60,61,51,11 Jun 2021
80.883,11H 58M 0S,NA,NA,NA,NA,NA,43080,Fri,Jun,11,2021,62,106,56,534,60,65,52,11 Jun 2021
80.908,11H 58M 1S,NA,NA,NA,NA,NA,43081,Fri,Jun,11,2021,58,103,56,534,60,64,52,11 Jun 2021
80.833,11H 58M 3S,NA,NA,NA,NA,NA,43083,Fri,Jun,11,2021,63,103,56,534,58,65,57,11 Jun 2021
80.823,11H 58M 4S,NA,NA,NA,NA,NA,43084,Fri,Jun,11,2021,61,102,56,534,60,64,56,11 Jun 2021
80.97,11H 58M 5S,NA,NA,NA,NA,NA,43085,Fri,Jun,11,2021,60,103,56,534,57,64,55,11 Jun 2021
80.977,11H 58M 6S,NA,NA,NA,NA,NA,43086,Fri,Jun,11,2021,59,98,56,534,59,64,54,11 Jun 2021
80.8,11H 58M 7S,NA,NA,NA,NA,NA,43087,Fri,Jun,11,2021,57,103,56,534,59,61,54,11 Jun 2021
80.839,11H 58M 8S,NA,NA,NA,NA,NA,43088,Fri,Jun,11,2021,59,102,56,534,58,61,50,11 Jun 2021
80.916,11H 58M 10S,NA,NA,NA,NA,NA,43090,Fri,Jun,11,2021,59,102,56,534,61,65,54,11 Jun 2021
80.914,11H 58M 12S,NA,NA,NA,NA,NA,43092,Fri,Jun,11,2021,60,103,56,534,60,63,53,11 Jun 2021
80.976,11H 58M 13S,NA,NA,NA,NA,NA,43093,Fri,Jun,11,2021,64,111,56,534,59,65,56,11 Jun 2021
80.829,11H 58M 14S,NA,NA,NA,NA,NA,43094,Fri,Jun,11,2021,63,102,56,534,61,65,58,11 Jun 2021
80.79,11H 58M 15S,NA,NA,NA,NA,NA,43095,Fri,Jun,11,2021,63,123,56,534,62,71,59,11 Jun 2021
80.912,11H 58M 16S,NA,NA,NA,NA,NA,43096,Fri,Jun,11,2021,62,116,56,534,62,66,56,11 Jun 2021
80.975,11H 58M 17S,NA,NA,NA,NA,NA,43097,Fri,Jun,11,2021,60,108,55,534,65,71,55,11 Jun 2021
80.896,11H 58M 18S,NA,NA,NA,NA,NA,43098,Fri,Jun,11,2021,59,104,56,534,56,61,56,11 Jun 2021
80.887,11H 58M 19S,NA,NA,NA,NA,NA,43099,Fri,Jun,11,2021,61,100,56,534,58,65,55,11 Jun 2021
80.818,11H 58M 21S,NA,NA,NA,NA,NA,43101,Fri,Jun,11,2021,56,105,57,534,61,64,54,11 Jun 2021
80.924,11H 58M 22S,NA,NA,NA,NA,NA,43102,Fri,Jun,11,2021,62,101,56,534,63,64,51,11 Jun 2021
80.971,11H 58M 23S,NA,NA,NA,NA,NA,43103,Fri,Jun,11,2021,63,112,57,534,63,68,53,11 Jun 2021
80.871,11H 58M 24S,NA,NA,NA,NA,NA,43104,Fri,Jun,11,2021,63,105,57,534,60,65,55,11 Jun 2021
80.882,11H 58M 26S,NA,NA,NA,NA,NA,43106,Fri,Jun,11,2021,60,104,55,534,59,68,56,11 Jun 2021
80.925,11H 58M 27S,NA,NA,NA,NA,NA,43107,Fri,Jun,11,2021,60,102,56,534,62,65,57,11 Jun 2021
80.914,11H 58M 28S,NA,NA,NA,NA,NA,43108,Fri,Jun,11,2021,60,104,55,534,60,67,56,11 Jun 2021
80.831,11H 58M 30S,NA,NA,NA,NA,NA,43110,Fri,Jun,11,2021,59,103,56,534,59,63,54,11 Jun 2021
80.934,11H 58M 31S,NA,NA,NA,NA,NA,43111,Fri,Jun,11,2021,60,104,56,534,59,63,55,11 Jun 2021
80.938,11H 58M 32S,NA,NA,NA,NA,NA,43112,Fri,Jun,11,2021,58,103,57,534,62,65,53,11 Jun 2021
80.878,11H 58M 33S,NA,NA,NA,NA,NA,43113,Fri,Jun,11,2021,61,102,56,534,61,64,54,11 Jun 2021
80.827,11H 58M 34S,NA,NA,NA,NA,NA,43114,Fri,Jun,11,2021,62,105,56,534,63,66,54,11 Jun 2021
80.903,11H 58M 35S,NA,NA,NA,NA,NA,43115,Fri,Jun,11,2021,62,110,56,534,64,67,53,11 Jun 2021
80.93,11H 58M 36S,NA,NA,NA,NA,NA,43116,Fri,Jun,11,2021,65,108,56,534,65,66,56,11 Jun 2021
80.881,11H 58M 37S,NA,NA,NA,NA,NA,43117,Fri,Jun,11,2021,700,460,534,NA,67,64,52,11 Jun 2021
80.926,11H 58M 39S,NA,NA,NA,NA,NA,43119,Fri,Jun,11,2021,62,103,55,534,63,65,58,11 Jun 2021
80.881,11H 58M 40S,NA,NA,NA,NA,NA,43120,Fri,Jun,11,2021,64,105,56,534,58,63,57,11 Jun 2021
80.9,11H 58M 42S,NA,NA,NA,NA,NA,43122,Fri,Jun,11,2021,59,100,56,534,59,66,58,11 Jun 2021
81.003,11H 58M 43S,NA,NA,NA,NA,NA,43123,Fri,Jun,11,2021,59,104,57,534,57,65,53,11 Jun 2021
80.849,11H 58M 44S,NA,NA,NA,NA,NA,43124,Fri,Jun,11,2021,60,105,57,534,56,60,52,11 Jun 2021
80.808,11H 58M 45S,NA,NA,NA,NA,NA,43125,Fri,Jun,11,2021,64,105,56,534,58,64,52,11 Jun 2021
80.881,11H 58M 46S,NA,NA,NA,NA,NA,43126,Fri,Jun,11,2021,65,108,56,534,63,66,53,11 Jun 2021
80.769,11H 58M 48S,NA,NA,NA,NA,NA,43128,Fri,Jun,11,2021,62,106,56,534,59,65,58,11 Jun 2021
80.472,11H 58M 49S,NA,NA,NA,NA,NA,43129,Fri,Jun,11,2021,59,105,56,534,61,67,56,11 Jun 2021
80.294,11H 58M 50S,NA,NA,NA,NA,NA,43130,Fri,Jun,11,2021,58,103,55,534,470,532,541,11 Jun 2021
80.185,11H 58M 51S,NA,NA,NA,NA,NA,43131,Fri,Jun,11,2021,61,103,55,534,61,68,54,11 Jun 2021
80.049,11H 58M 52S,NA,NA,NA,NA,NA,43132,Fri,Jun,11,2021,57,101,55,534,57,64,54,11 Jun 2021
79.58,11H 58M 53S,NA,NA,NA,NA,NA,43133,Fri,Jun,11,2021,55,106,56,534,55,57,52,11 Jun 2021
79.043,11H 58M 54S,NA,NA,NA,NA,NA,43134,Fri,Jun,11,2021,60,105,57,534,59,61,54,11 Jun 2021
78.437,11H 58M 56S,NA,NA,NA,NA,NA,43136,Fri,Jun,11,2021,61,102,56,534,60,65,53,11 Jun 2021
77.43,11H 58M 58S,NA,NA,NA,NA,NA,43138,Fri,Jun,11,2021,60,106,56,534,61,63,53,11 Jun 2021
76.946,11H 58M 59S,NA,NA,NA,NA,NA,43139,Fri,Jun,11,2021,62,108,56,534,61,66,51,11 Jun 2021
76.478,11H 59M 0S,NA,NA,NA,NA,NA,43140,Fri,Jun,11,2021,63,105,55,534,61,65,55,11 Jun 2021
76.078,11H 59M 1S,NA,NA,NA,NA,NA,43141,Fri,Jun,11,2021,61,104,55,534,60,65,58,11 Jun 2021
75.626,11H 59M 2S,NA,NA,NA,NA,NA,43142,Fri,Jun,11,2021,61,106,56,534,60,65,56,11 Jun 2021
75.103,11H 59M 3S,NA,NA,NA,NA,NA,43143,Fri,Jun,11,2021,62,104,56,534,470,532,541,11 Jun 2021
74.694,11H 59M 4S,NA,NA,NA,NA,NA,43144,Fri,Jun,11,2021,62,102,57,534,60,64,58,11 Jun 2021
74.418,11H 59M 6S,NA,NA,NA,NA,NA,43146,Fri,Jun,11,2021,63,103,57,534,59,62,52,11 Jun 2021
73.978,11H 59M 7S,NA,NA,NA,NA,NA,43147,Fri,Jun,11,2021,62,107,57,534,60,67,52,11 Jun 2021
73.642,11H 59M 8S,NA,NA,NA,NA,NA,43148,Fri,Jun,11,2021,65,107,57,534,67,75,52,11 Jun 2021
73.485,11H 59M 9S,NA,NA,NA,NA,NA,43149,Fri,Jun,11,2021,66,108,56,534,66,70,55,11 Jun 2021
73.28,11H 59M 10S,NA,NA,NA,NA,NA,43150,Fri,Jun,11,2021,68,104,56,534,65,69,55,11 Jun 2021
72.969,11H 59M 11S,NA,NA,NA,NA,NA,43151,Fri,Jun,11,2021,67,103,55,534,67,71,56,11 Jun 2021
72.376,11H 59M 13S,NA,NA,NA,NA,NA,43153,Fri,Jun,11,2021,66,100,55,534,66,75,58,11 Jun 2021
72.004,11H 59M 15S,NA,NA,NA,NA,NA,43155,Fri,Jun,11,2021,66,104,57,534,59,69,56,11 Jun 2021
71.708,11H 59M 16S,NA,NA,NA,NA,NA,43156,Fri,Jun,11,2021,66,111,57,534,470,532,541,11 Jun 2021
71.407,11H 59M 17S,NA,NA,NA,NA,NA,43157,Fri,Jun,11,2021,67,101,57,534,63,73,56,11 Jun 2021
71.324,11H 59M 18S,NA,NA,NA,NA,NA,43158,Fri,Jun,11,2021,65,107,56,534,64,75,53,11 Jun 2021
71.169,11H 59M 19S,NA,NA,NA,NA,NA,43159,Fri,Jun,11,2021,66,109,56,534,69,75,54,11 Jun 2021
70.731,11H 59M 20S,NA,NA,NA,NA,NA,43160,Fri,Jun,11,2021,67,105,57,534,67,72,54,11 Jun 2021
70.494,11H 59M 21S,NA,NA,NA,NA,NA,43161,Fri,Jun,11,2021,67,108,56,534,68,74,56,11 Jun 2021
70.613,11H 59M 22S,NA,NA,NA,NA,NA,43162,Fri,Jun,11,2021,64,104,56,534,67,72,55,11 Jun 2021
70.487,11H 59M 24S,NA,NA,NA,NA,NA,43164,Fri,Jun,11,2021,62,105,56,534,62,72,55,11 Jun 2021
70.44,11H 59M 25S,NA,NA,NA,NA,NA,43165,Fri,Jun,11,2021,61,103,56,534,61,103,56,11 Jun 2021
70.44,11H 59M 25S,NA,NA,NA,NA,NA,43165,Fri,Jun,11,2021,61,103,56,534,62,73,55,11 Jun 2021
70.571,11H 59M 26S,NA,NA,NA,NA,NA,43166,Fri,Jun,11,2021,64,109,56,534,63,69,54,11 Jun 2021
70.637,11H 59M 27S,NA,NA,NA,NA,NA,43167,Fri,Jun,11,2021,65,105,56,534,63,67,54,11 Jun 2021
70.575,11H 59M 28S,NA,NA,NA,NA,NA,43168,Fri,Jun,11,2021,700,460,534,NA,69,71,52,11 Jun 2021
70.469,11H 59M 30S,NA,NA,NA,NA,NA,43170,Fri,Jun,11,2021,69,109,56,534,71,75,53,11 Jun 2021
70.608,11H 59M 31S,NA,NA,NA,NA,NA,43171,Fri,Jun,11,2021,66,107,55,534,69,78,54,11 Jun 2021
70.521,11H 59M 33S,NA,NA,NA,NA,NA,43173,Fri,Jun,11,2021,68,107,55,534,63,73,60,11 Jun 2021
70.412,11H 59M 34S,NA,NA,NA,NA,NA,43174,Fri,Jun,11,2021,68,106,56,534,65,75,57,11 Jun 2021
70.579,11H 59M 35S,NA,NA,NA,NA,NA,43175,Fri,Jun,11,2021,68,106,55,534,63,77,60,11 Jun 2021
70.673,11H 59M 36S,NA,NA,NA,NA,NA,43176,Fri,Jun,11,2021,66,106,55,534,65,76,61,11 Jun 2021
70.567,11H 59M 37S,NA,NA,NA,NA,NA,43177,Fri,Jun,11,2021,66,108,56,534,65,73,59,11 Jun 2021
70.478,11H 59M 38S,NA,NA,NA,NA,NA,43178,Fri,Jun,11,2021,69,104,56,534,67,74,57,11 Jun 2021
70.548,11H 59M 39S,NA,NA,NA,NA,NA,43179,Fri,Jun,11,2021,67,103,56,534,66,73,55,11 Jun 2021
70.609,11H 59M 40S,NA,NA,NA,NA,NA,43180,Fri,Jun,11,2021,700,460,534,NA,67,76,54,11 Jun 2021
70.557,11H 59M 42S,NA,NA,NA,NA,NA,43182,Fri,Jun,11,2021,66,104,57,534,69,77,55,11 Jun 2021
70.524,11H 59M 43S,NA,NA,NA,NA,NA,43183,Fri,Jun,11,2021,68,105,57,534,68,76,56,11 Jun 2021
70.533,11H 59M 44S,NA,NA,NA,NA,NA,43184,Fri,Jun,11,2021,72,106,56,534,73,77,54,11 Jun 2021
70.612,11H 59M 46S,NA,NA,NA,NA,NA,43186,Fri,Jun,11,2021,71,103,56,534,71,79,56,11 Jun 2021
70.621,11H 59M 47S,NA,NA,NA,NA,NA,43187,Fri,Jun,11,2021,73,106,56,534,74,79,57,11 Jun 2021
70.541,11H 59M 48S,NA,NA,NA,NA,NA,43188,Fri,Jun,11,2021,69,104,56,534,68,77,57,11 Jun 2021
70.458,11H 59M 49S,NA,NA,NA,NA,NA,43189,Fri,Jun,11,2021,69,101,55,534,70,76,58,11 Jun 2021
70.703,11H 59M 51S,NA,NA,NA,NA,NA,43191,Fri,Jun,11,2021,65,102,56,534,68,74,55,11 Jun 2021
70.629,11H 59M 52S,NA,NA,NA,NA,NA,43192,Fri,Jun,11,2021,63,101,56,534,65,72,54,11 Jun 2021
70.434,11H 59M 53S,NA,NA,NA,NA,NA,43193,Fri,Jun,11,2021,66,105,56,534,470,532,541,11 Jun 2021
70.452,11H 59M 54S,NA,NA,NA,NA,NA,43194,Fri,Jun,11,2021,70,106,56,534,65,72,52,11 Jun 2021
70.663,11H 59M 55S,NA,NA,NA,NA,NA,43195,Fri,Jun,11,2021,69,108,56,534,67,72,56,11 Jun 2021
70.704,11H 59M 56S,NA,NA,NA,NA,NA,43196,Fri,Jun,11,2021,75,109,57,534,71,78,55,11 Jun 2021
70.553,11H 59M 57S,NA,NA,NA,NA,NA,43197,Fri,Jun,11,2021,71,109,56,534,68,78,58,11 Jun 2021
70.414,11H 59M 58S,NA,NA,NA,NA,NA,43198,Fri,Jun,11,2021,68,106,57,534,73,80,55,11 Jun 2021
70.714,12H 0M 0S,NA,NA,NA,NA,NA,43200,Fri,Jun,11,2021,65,106,55,534,68,77,54,11 Jun 2021
70.448,12H 0M 2S,NA,NA,NA,NA,NA,43202,Fri,Jun,11,2021,64,107,56,534,63,71,56,11 Jun 2021
70.472,12H 0M 3S,NA,NA,NA,NA,NA,43203,Fri,Jun,11,2021,63,108,56,534,68,75,54,11 Jun 2021
70.663,12H 0M 4S,NA,NA,NA,NA,NA,43204,Fri,Jun,11,2021,68,107,57,534,66,72,54,11 Jun 2021
70.665,12H 0M 5S,NA,NA,NA,NA,NA,43205,Fri,Jun,11,2021,71,110,56,534,70,76,54,11 Jun 2021
70.517,12H 0M 6S,NA,NA,NA,NA,NA,43206,Fri,Jun,11,2021,70,107,56,534,470,532,541,11 Jun 2021
70.498,12H 0M 7S,NA,NA,NA,NA,NA,43207,Fri,Jun,11,2021,73,105,56,534,74,78,56,11 Jun 2021
70.603,12H 0M 9S,NA,NA,NA,NA,NA,43209,Fri,Jun,11,2021,71,107,55,534,67,76,55,11 Jun 2021
70.608,12H 0M 10S,NA,NA,NA,NA,NA,43210,Fri,Jun,11,2021,71,105,56,534,68,74,56,11 Jun 2021
70.55,12H 0M 11S,NA,NA,NA,NA,NA,43211,Fri,Jun,11,2021,71,102,56,534,66,74,55,11 Jun 2021
70.545,12H 0M 12S,NA,NA,NA,NA,NA,43212,Fri,Jun,11,2021,70,103,57,534,69,77,54,11 Jun 2021
70.57,12H 0M 13S,NA,NA,NA,NA,NA,43213,Fri,Jun,11,2021,72,106,57,534,69,80,55,11 Jun 2021
70.584,12H 0M 14S,NA,NA,NA,NA,NA,43214,Fri,Jun,11,2021,78,104,57,534,70,84,54,11 Jun 2021
