pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
70.415,13H 48M 4.47899999999936S,13.5155,4.512214,2.6684,0.2928,1.6478937,13.50033,13.5052,38.4438,28.9577,4.1186,178.758,0,49684.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.509,13H 48M 5.47899999999936S,13.5156,4.512225,2.6681,0.2992,1.6478429,13.50033,13.5054,38.4437,28.9576,4.12,178.821,0,49685.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
69.976,13H 48M 6.47899999999936S,13.5148,4.512102,2.6705,0.2881,1.647792,13.50033,13.5047,38.4435,28.9576,4.134,179.431,0,49686.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
68.849,13H 48M 7.47899999999936S,13.503,4.510206,2.6743,0.2873,1.6478429,13.498962,13.493,38.4378,28.9557,4.142,179.778,0,49687.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
67.597,13H 48M 8.47899999999936S,13.5145,4.511806,2.6778,0.2944,1.6472324,13.491435,13.5047,38.4421,28.9565,4.1448,179.895,0,49688.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
66.7,13H 48M 9.47899999999936S,13.5047,4.51012,2.6796,0.3121,1.64535,13.486645,13.495,38.4363,28.9541,4.1482,180.046,0,49689.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
66.355,13H 48M 10.4789999999994S,13.5056,4.510481,2.6835,0.3128,1.6438237,13.483908,13.496,38.439,28.9559,4.1685,180.925,0,49690.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
65.749,13H 48M 11.4789999999994S,13.4973,4.508899,2.6914,0.3179,1.6431115,13.483908,13.4878,38.4325,28.9526,4.1871,181.735,0,49691.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
64.552,13H 48M 12.4789999999994S,13.4824,4.506967,2.697,0.3259,1.6420431,13.479118,13.4731,38.4296,28.9535,4.1917,181.935,0,49692.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
63.434,13H 48M 13.4789999999994S,13.5008,4.508964,2.7005,0.3278,1.6393976,13.481171,13.4916,38.4307,28.9504,4.1924,181.963,0,49693.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
62.607,13H 48M 14.4789999999994S,13.5001,4.508578,2.7032,0.3349,1.6379222,13.484592,13.4911,38.428,28.9485,4.1946,182.059,0,49694.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
62.134,13H 48M 15.4789999999994S,13.4988,4.508522,2.7044,0.3456,1.6367521,13.483224,13.4898,38.429,28.9495,4.193,181.991,0,49695.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
61.913,13H 48M 16.4789999999994S,13.4942,4.50828,2.7056,0.3357,1.6360907,13.480487,13.4852,38.4315,28.9524,4.2001,182.3,0,49696.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
61.654,13H 48M 17.4789999999994S,13.4983,4.508566,2.7081,0.3292,1.6360398,13.479118,13.4894,38.4302,28.9505,4.199,182.251,0,49697.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
61.299,13H 48M 18.4789999999994S,13.5048,4.509091,2.7065,0.3231,1.635989,13.481171,13.4959,38.4288,28.948,4.1894,181.835,0,49698.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
61.197,13H 48M 19.4789999999994S,13.507,4.509241,2.7061,0.315,1.635989,13.475697,13.4981,38.428,28.947,4.1951,182.083,0,49699.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
61.18,13H 48M 20.4789999999994S,13.5049,4.509151,2.7073,0.3368,1.635582,13.47775,13.496,38.4293,28.9485,4.1982,182.219,0,49700.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
60.81,13H 48M 21.4789999999994S,13.5124,4.509862,2.7081,0.3406,1.635582,13.480487,13.5036,38.4287,28.9464,4.1973,182.179,0,49701.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
