 DD MMM YYYY HH:MM:SS   Latitude  Longitude       PrDM      T090C        FlC      Xmiss        Par      Sal00Sbeox0Mm/Kg
 03 Nov 2019 01:02:13  -21.02824  172.17800    180.549    20.7486     0.0250    89.4090 8.3441e-01    35.7198    175.817
 03 Nov 2019 01:02:14  -21.02824  172.17800    179.901    20.7016     0.0245    89.4090 8.4719e-01    35.7273    176.130
 03 Nov 2019 01:02:15  -21.02824  172.17800    179.351    20.7179     0.0235    89.4080 8.5647e-01    35.7231    176.102
 03 Nov 2019 01:02:16  -21.02824  172.17800    178.391    20.7283     0.0231    89.4051 8.7590e-01    35.7280    175.526
 03 Nov 2019 01:02:17  -21.02824  172.17800    177.099    20.7910     0.0237    89.3992 9.1369e-01    35.7274    175.101
 03 Nov 2019 01:02:18  -21.02824  172.17800    175.876    20.8362     0.0241    89.4051 9.5113e-01    35.7237    175.185
 03 Nov 2019 01:02:19  -21.02824  172.17798    175.095    20.7972     0.0248    89.4120 9.7849e-01    35.7221    175.405
 03 Nov 2019 01:02:20  -21.02824  172.17798    174.673    20.8191     0.0259    89.4070 9.9278e-01    35.7238    175.514
 03 Nov 2019 01:02:21  -21.02824  172.17798    174.110    20.8086     0.0244    89.4002 1.0084e+00    35.7218    175.513
 03 Nov 2019 01:02:22  -21.02826  172.17798    173.228    20.8139     0.0242    89.4021 1.0396e+00    35.7243    175.433
 03 Nov 2019 01:02:23  -21.02826  172.17798    172.241    20.8397     0.0246    89.4002 1.0700e+00    35.7245    175.786
 03 Nov 2019 01:02:24  -21.02826  172.17798    171.331    20.8633     0.0238    89.4021 1.0987e+00    35.7242    176.313
 03 Nov 2019 01:02:25  -21.02824  172.17798    170.486    20.8791     0.0241    89.4011 1.1311e+00    35.7235    176.479
 03 Nov 2019 01:02:26  -21.02824  172.17798    169.666    20.9062     0.0253    89.3913 1.1653e+00    35.7240    176.025
 03 Nov 2019 01:02:27  -21.02824  172.17798    168.881    20.9419     0.0249    89.3962 1.1915e+00    35.7229    175.950
 03 Nov 2019 01:02:28  -21.02824  172.17798    168.200    20.9153     0.0250    89.3834 1.2131e+00    35.7113    177.120
 03 Nov 2019 01:02:29  -21.02824  172.17798    167.603    20.8635     0.0249    89.3962 1.2243e+00    35.7277    179.085
 03 Nov 2019 01:02:30  -21.02824  172.17798    166.576    20.9561     0.0256    89.3874 1.2511e+00    35.7246    179.605
 03 Nov 2019 01:02:31  -21.02824  172.17798    165.227    21.0491     0.0253    89.3805 1.3055e+00    35.7209    178.647
 03 Nov 2019 01:02:32  -21.02824  172.17798    164.217    21.0572     0.0243    89.3785 1.3613e+00    35.7126    178.199
 03 Nov 2019 01:02:33  -21.02824  172.17796    163.830    21.0678     0.0246    89.3775 1.3954e+00    35.7160    177.855
 03 Nov 2019 01:02:34  -21.02824  172.17796    163.888    21.0309     0.0243    89.3874 1.3989e+00    35.7119    178.387
 03 Nov 2019 01:02:35  -21.02824  172.17796    163.907    21.0224     0.0255    89.3736 1.3774e+00    35.7176    178.975
 03 Nov 2019 01:02:36  -21.02824  172.17796    163.421    21.0244     0.0261    89.3795 1.3789e+00    35.7177    179.895
 03 Nov 2019 01:02:37  -21.02826  172.17796    162.437    21.0542     0.0270    89.3795 1.4083e+00    35.7159    179.813
 03 Nov 2019 01:02:38  -21.02826  172.17796    161.091    21.0857     0.0258    89.3805 1.4717e+00    35.7147    179.028
 03 Nov 2019 01:02:39  -21.02826  172.17796    159.803    21.1110     0.0270    89.3706 1.5619e+00    35.7121    179.170
 03 Nov 2019 01:02:40  -21.02824  172.17796    158.983    21.0735     0.0279    89.3736 1.6277e+00    35.7157    179.506
 03 Nov 2019 01:02:41  -21.02824  172.17796    158.774    21.1006     0.0275    89.3736 1.6473e+00    35.7124    179.802
 03 Nov 2019 01:02:42  -21.02824  172.17796    158.749    21.0942     0.0272    89.3765 1.6368e+00    35.7125    180.242
 03 Nov 2019 01:02:43  -21.02824  172.17796    158.474    21.0935     0.0278    89.3854 1.6281e+00    35.7130    180.250
 03 Nov 2019 01:02:44  -21.02824  172.17796    157.923    21.0939     0.0278    89.3805 1.6395e+00    35.7133    180.500
 03 Nov 2019 01:02:45  -21.02824  172.17796    157.203    21.1060     0.0276    89.3735 1.6721e+00    35.7126    180.263
 03 Nov 2019 01:02:46  -21.02824  172.17796    156.297    21.1301     0.0273    89.3716 1.7448e+00    35.7146    180.050
 03 Nov 2019 01:02:47  -21.02824  172.17796    155.503    21.1525     0.0266    89.3667 1.8216e+00    35.7117    179.389
 03 Nov 2019 01:02:48  -21.02824  172.17796    155.076    21.1519     0.0268    89.3706 1.8620e+00    35.7118    179.232
 03 Nov 2019 01:02:49  -21.02824  172.17796    154.996    21.1414     0.0276    89.3736 1.8600e+00    35.7103    179.349
 03 Nov 2019 01:02:50  -21.02824  172.17796    155.077    21.1175     0.0277    89.3686 1.8220e+00    35.7117    180.140
 03 Nov 2019 01:02:51  -21.02824  172.17796    154.843    21.1184     0.0265    89.3696 1.8056e+00    35.7126    180.346
 03 Nov 2019 01:02:52  -21.02824  172.17796    154.316    21.1652     0.0281    89.3647 1.8369e+00    35.7156    179.934
 03 Nov 2019 01:02:53  -21.02824  172.17796    153.758    21.1689     0.0298    89.3411 1.8944e+00    35.7090    179.838
 03 Nov 2019 01:02:54  -21.02824  172.17796    153.397    21.1565     0.0301    89.3489 1.9497e+00    35.7116    179.810
 03 Nov 2019 01:02:55  -21.02824  172.17796    153.299    21.1645     0.0303    89.3607 1.9680e+00    35.7122    179.855
 03 Nov 2019 01:02:56  -21.02824  172.17794    153.389    21.1461     0.0298    89.3657 1.9588e+00    35.7094    180.196
 03 Nov 2019 01:02:57  -21.02824  172.17796    153.556    21.1295     0.0292    89.3607 1.9308e+00    35.7120    180.680
 03 Nov 2019 01:02:58  -21.02824  172.17796    153.574    21.1305     0.0284    89.3647 1.9172e+00    35.7120    180.681
 03 Nov 2019 01:02:59  -21.02824  172.17796    153.455    21.1649     0.0279    89.3548 1.9236e+00    35.7191    180.473
 03 Nov 2019 01:03:00  -21.02824  172.17796    153.027    21.2118     0.0289    89.3479 1.9619e+00    35.7010    181.036
 03 Nov 2019 01:03:01  -21.02824  172.17796    152.584    21.1890     0.0291    89.3548 2.0251e+00    35.7162    181.284
 03 Nov 2019 01:03:02  -21.02824  172.17796    152.337    21.2803     0.0316    89.3479 2.0566e+00    35.7131    180.421
 03 Nov 2019 01:03:03  -21.02824  172.17796    152.315    21.3257     0.0314    89.3450 2.0402e+00    35.7033    179.964
 03 Nov 2019 01:03:04  -21.02824  172.17796    152.345    21.3001     0.0305    89.3401 1.9975e+00    35.7054    180.638
 03 Nov 2019 01:03:05  -21.02824  172.17796    152.311    21.2787     0.0322    89.3450 1.9803e+00    35.7038    181.395
 03 Nov 2019 01:03:06  -21.02824  172.17796    152.243    21.2822     0.0348    89.3361 1.9877e+00    35.7056    180.542
 03 Nov 2019 01:03:07  -21.02824  172.17794    152.285    21.4268     0.0362    89.3214 2.0088e+00    35.7060    180.050
 03 Nov 2019 01:03:08  -21.02824  172.17794    152.522    21.5048     0.0393    89.3066 2.0144e+00    35.6944    180.202
 03 Nov 2019 01:03:09  -21.02824  172.17794    152.844    21.5064     0.0403    89.2929 1.9987e+00    35.6947    179.778
 03 Nov 2019 01:03:10  -21.02824  172.17794    153.041    21.5046     0.0428    89.2840 1.9739e+00    35.6944    179.705
 03 Nov 2019 01:03:11  -21.02824  172.17794    152.925    21.4995     0.0430    89.2938 1.9673e+00    35.6947    179.537
 03 Nov 2019 01:03:12  -21.02826  172.17796    152.433    21.4690     0.0425    89.2997 1.9933e+00    35.6945    180.012
 03 Nov 2019 01:03:13  -21.02826  172.17796    151.786    21.4080     0.0398    89.3007 2.0616e+00    35.6972    180.263
 03 Nov 2019 01:03:14  -21.02824  172.17794    151.482    21.4109     0.0387    89.3135 2.1118e+00    35.7000    180.362
 03 Nov 2019 01:03:15  -21.02824  172.17794    151.847    21.4521     0.0397    89.3096 2.1138e+00    35.6985    180.235
 03 Nov 2019 01:03:16  -21.02824  172.17794    152.726    21.4960     0.0406    89.3007 2.0484e+00    35.6962    180.048
 03 Nov 2019 01:03:17  -21.02824  172.17794    153.361    21.4998     0.0411    89.2988 1.9763e+00    35.6911    180.101
 03 Nov 2019 01:03:18  -21.02824  172.17794    153.250    21.4638     0.0429    89.2988 1.9548e+00    35.6972    179.619
 03 Nov 2019 01:03:19  -21.02824  172.17794    152.801    21.4599     0.0432    89.3047 1.9527e+00    35.6944    180.148
 03 Nov 2019 01:03:20  -21.02824  172.17794    152.418    21.4234     0.0426    89.3007 1.9778e+00    35.6969    180.420
 03 Nov 2019 01:03:21  -21.02824  172.17794    152.090    21.4184     0.0408    89.3056 2.0144e+00    35.6984    180.110
 03 Nov 2019 01:03:22  -21.02824  172.17794    151.813    21.4238     0.0392    89.3086 2.0576e+00    35.6985    180.393
 03 Nov 2019 01:03:23  -21.02824  172.17794    151.739    21.4313     0.0386    89.3037 2.0702e+00    35.6961    180.656
 03 Nov 2019 01:03:24  -21.02824  172.17794    151.995    21.4277     0.0393    89.2929 2.0421e+00    35.7005    180.440
 03 Nov 2019 01:03:25  -21.02824  172.17794    152.392    21.4866     0.0391    89.2997 1.9877e+00    35.6964    180.193
 03 Nov 2019 01:03:26  -21.02824  172.17794    152.596    21.5031     0.0405    89.2968 1.9747e+00    35.6929    180.519
 03 Nov 2019 01:03:27  -21.02824  172.17794    152.534    21.4934     0.0409    89.2879 1.9877e+00    35.6935    180.371
 03 Nov 2019 01:03:28  -21.02824  172.17794    152.504    21.5038     0.0420    89.2899 1.9982e+00    35.6925    179.918
 03 Nov 2019 01:03:29  -21.02824  172.17794    152.737    21.5059     0.0420    89.2801 1.9801e+00    35.6938    179.544
 03 Nov 2019 01:03:30  -21.02824  172.17794    152.980    21.5057     0.0435    89.2850 1.9579e+00    35.6935    179.804
 03 Nov 2019 01:03:31  -21.02824  172.17794    152.828    21.5038     0.0430    89.2545 1.9766e+00    35.6940    180.247
 03 Nov 2019 01:03:32  -21.02824  172.17794    152.309    21.4742     0.0431    89.2840 2.0312e+00    35.6942    180.199
 03 Nov 2019 01:03:33  -21.02824  172.17794    151.844    21.4755     0.0409    89.2899 2.0699e+00    35.6968    180.191
 03 Nov 2019 01:03:34  -21.02824  172.17794    151.762    21.4878     0.0404    89.2978 2.0729e+00    35.6946    180.645
 03 Nov 2019 01:03:35  -21.02824  172.17794    152.071    21.4906     0.0399    89.2889 2.0548e+00    35.6952    180.360
 03 Nov 2019 01:03:36  -21.02822  172.17794    152.573    21.5030     0.0419    89.2860 2.0253e+00    35.6941    179.941
 03 Nov 2019 01:03:37  -21.02824  172.17794    152.979    21.5059     0.0426    89.2948 1.9994e+00    35.6938    179.578
 03 Nov 2019 01:03:38  -21.02824  172.17794    152.976    21.5042     0.0432    89.2850 1.9889e+00    35.6937    179.796
 03 Nov 2019 01:03:39  -21.02824  172.17796    152.470    21.4929     0.0419    89.2702 2.0023e+00    35.6934    180.022
 03 Nov 2019 01:03:40  -21.02824  172.17796    151.719    21.4704     0.0422    89.2929 2.0480e+00    35.6953    180.241
 03 Nov 2019 01:03:41  -21.02824  172.17796    151.218    21.4717     0.0430    89.2909 2.0869e+00    35.6956    180.346
 03 Nov 2019 01:03:42  -21.02824  172.17794    151.248    21.4746     0.0437    89.2722 2.1115e+00    35.6966    180.286
 03 Nov 2019 01:03:43  -21.02824  172.17794    151.628    21.4872     0.0429    89.2840 2.1047e+00    35.6942    180.038
 03 Nov 2019 01:03:44  -21.02824  172.17794    152.101    21.4895     0.0417    89.2269 2.0705e+00    35.6952    180.500
 03 Nov 2019 01:03:45  -21.02824  172.17794    152.430    21.5035     0.0423    89.2860 2.0370e+00    35.6938    180.515
 03 Nov 2019 01:03:46  -21.02824  172.17796    152.534    21.4998     0.0425    89.2791 2.0173e+00    35.6939    179.873
 03 Nov 2019 01:03:47  -21.02822  172.17796    152.567    21.5029     0.0419    89.2879 2.0282e+00    35.6937    179.941
 03 Nov 2019 01:03:48  -21.02822  172.17796    152.738    21.5052     0.0418    89.2850 2.0365e+00    35.6940    180.196
 03 Nov 2019 01:03:49  -21.02822  172.17796    153.014    21.5050     0.0432    89.2732 2.0233e+00    35.6941    179.978
 03 Nov 2019 01:03:50  -21.02822  172.17796    153.052    21.5048     0.0441    89.2771 2.0173e+00    35.6940    179.841
 03 Nov 2019 01:03:51  -21.02822  172.17796    152.657    21.5039     0.0446    89.2761 2.0377e+00    35.6941    180.041
 03 Nov 2019 01:03:52  -21.02822  172.17796    151.986    21.4930     0.0433    89.2761 2.0859e+00    35.6940    180.100
 03 Nov 2019 01:03:53  -21.02822  172.17796    151.401    21.4919     0.0421    89.2702 2.1311e+00    35.6949    180.079
 03 Nov 2019 01:03:54  -21.02822  172.17796    151.208    21.4940     0.0432    89.2761 2.1490e+00    35.6946    179.998
 03 Nov 2019 01:03:55  -21.02822  172.17796    151.341    21.4930     0.0419    89.2722 2.1286e+00    35.6947    180.281
 03 Nov 2019 01:03:56  -21.02822  172.17796    151.581    21.4995     0.0416    89.2840 2.0962e+00    35.6946    180.349
 03 Nov 2019 01:03:57  -21.02822  172.17796    151.844    21.5037     0.0430    89.2879 2.0774e+00    35.6941    180.307
 03 Nov 2019 01:03:58  -21.02822  172.17796    151.807    21.4994     0.0445    89.2466 2.0786e+00    35.6945    180.479
 03 Nov 2019 01:03:59  -21.02822  172.17796    151.969    21.5046     0.0441    89.2791 2.0794e+00    35.6939    180.262
 03 Nov 2019 01:04:00  -21.02822  172.17796    151.757    21.5030     0.0422    89.2761 2.0747e+00    35.6945    179.926
 03 Nov 2019 01:04:01  -21.02822  172.17796    151.026    21.4991     0.0427    89.2830 2.1611e+00    35.6940    179.629
 03 Nov 2019 01:04:02  -21.02822  172.17796    150.135    21.4992     0.0436    89.2781 2.2377e+00    35.6943    179.777
 03 Nov 2019 01:04:03  -21.02822  172.17796    149.319    21.5001     0.0436    89.2811 2.3146e+00    35.6944    180.082
 03 Nov 2019 01:04:04  -21.02822  172.17796    148.770    21.5014     0.0438    89.2752 2.3664e+00    35.6943    180.028
 03 Nov 2019 01:04:05  -21.02822  172.17796    148.370    21.5021     0.0435    89.2840 2.3979e+00    35.6942    180.073
 03 Nov 2019 01:04:06  -21.02822  172.17796    148.114    21.5016     0.0422    89.2840 2.4227e+00    35.6942    180.057
 03 Nov 2019 01:04:07  -21.02820  172.17796    147.852    21.5005     0.0420    89.2683 2.4480e+00    35.6942    180.045
 03 Nov 2019 01:04:08  -21.02820  172.17796    147.391    21.5103     0.0412    89.2830 2.5049e+00    35.6929    180.333
 03 Nov 2019 01:04:09  -21.02820  172.17796    146.723    21.5035     0.0422    89.2692 2.5663e+00    35.6940    180.864
 03 Nov 2019 01:04:10  -21.02822  172.17796    145.756    21.5262     0.0435    89.2761 2.6437e+00    35.6958    181.260
 03 Nov 2019 01:04:11  -21.02822  172.17796    144.725    21.5574     0.0440    89.2564 2.7381e+00    35.6938    181.211
 03 Nov 2019 01:04:12  -21.02822  172.17796    143.981    21.5558     0.0454    89.2486 2.8158e+00    35.6911    180.970
 03 Nov 2019 01:04:13  -21.02822  172.17796    143.581    21.5649     0.0450    89.2663 2.8713e+00    35.6933    181.771
 03 Nov 2019 01:04:14  -21.02822  172.17796    143.105    21.5568     0.0441    89.2732 2.9255e+00    35.6929    183.527
 03 Nov 2019 01:04:15  -21.02822  172.17796    142.185    21.5912     0.0441    89.2416 3.0090e+00    35.6951    184.507
 03 Nov 2019 01:04:16  -21.02820  172.17796    140.995    21.6581     0.0482    89.2269 3.1209e+00    35.6968    184.153
 03 Nov 2019 01:04:17  -21.02820  172.17796    140.091    21.6932     0.0507    89.2043 3.2246e+00    35.6864    183.735
 03 Nov 2019 01:04:18  -21.02820  172.17796    139.623    21.6817     0.0501    89.2062 3.3112e+00    35.6904    183.830
 03 Nov 2019 01:04:19  -21.02820  172.17796    139.191    21.6714     0.0497    89.2220 3.4295e+00    35.6887    184.074
 03 Nov 2019 01:04:20  -21.02820  172.17796    138.604    21.6714     0.0497    89.2220 3.5643e+00    35.6921    184.237
 03 Nov 2019 01:04:21  -21.02820  172.17796    137.960    21.6967     0.0523    89.2072 3.6282e+00    35.6882    184.396
 03 Nov 2019 01:04:22  -21.02820  172.17798    137.412    21.6851     0.0563    89.1944 3.6555e+00    35.6893    185.394
 03 Nov 2019 01:04:23  -21.02820  172.17798    136.961    21.6980     0.0596    89.2003 3.7067e+00    35.6915    186.401
 03 Nov 2019 01:04:24  -21.02820  172.17798    136.397    21.7712     0.0604    89.1767 3.8207e+00    35.6924    186.460
 03 Nov 2019 01:04:25  -21.02820  172.17798    135.559    21.8101     0.0624    89.1462 4.0203e+00    35.6872    186.104
 03 Nov 2019 01:04:26  -21.02820  172.17798    134.480    21.8369     0.0636    89.1226 4.2193e+00    35.6886    185.954
 03 Nov 2019 01:04:27  -21.02820  172.17798    133.387    21.8712     0.0691    89.1176 4.3573e+00    35.6854    185.463
 03 Nov 2019 01:04:28  -21.02820  172.17798    132.425    21.8703     0.0701    89.1068 4.4326e+00    35.6839    185.072
 03 Nov 2019 01:04:29  -21.02820  172.17798    131.398    21.9123     0.0709    89.0950 4.5581e+00    35.6823    185.166
 03 Nov 2019 01:04:30  -21.02820  172.17798    130.276    21.9261     0.0736    89.0970 4.8759e+00    35.6784    185.737
 03 Nov 2019 01:04:31  -21.02820  172.17798    129.345    21.9053     0.0752    89.0970 5.2442e+00    35.6794    185.855
 03 Nov 2019 01:04:32  -21.02820  172.17798    128.862    21.9395     0.0740    89.1068 5.3982e+00    35.6773    185.240
 03 Nov 2019 01:04:33  -21.02820  172.17798    128.721    21.9394     0.0724    89.1009 5.3919e+00    35.6742    185.376
 03 Nov 2019 01:04:34  -21.02820  172.17798    128.525    21.9580     0.0731    89.0901 5.3868e+00    35.6729    185.926
 03 Nov 2019 01:04:35  -21.02820  172.17798    128.002    21.9315     0.0744    89.0901 5.5245e+00    35.6742    187.009
 03 Nov 2019 01:04:36  -21.02820  172.17798    127.193    21.9505     0.0780    89.0763 5.7714e+00    35.6743    187.773
 03 Nov 2019 01:04:37  -21.02820  172.17798    126.308    22.0090     0.0834    89.0311 6.0385e+00    35.6686    188.240
 03 Nov 2019 01:04:38  -21.02820  172.17798    125.434    22.0515     0.0886    89.0006 6.3494e+00    35.6592    188.525
 03 Nov 2019 01:04:39  -21.02820  172.17798    124.512    22.0549     0.0932    88.9828 6.7218e+00    35.6603    189.250
 03 Nov 2019 01:04:40  -21.02818  172.17798    123.535    22.0903     0.0979    88.9750 7.0147e+00    35.6574    188.575
