pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,frame,frale_syn,sn,counter,counter_down,v_main,q_asummary,numerici_qa,hex_qa,beta700_wave,chl_lo_gain,chl_5_volt,chl_ltc,chl_raw,chl_micro_l,chl_hi_gain,chl_em_wave,chl_lo_gain_2,chl_5_volt_2,chl_ltc_2,chl_raw_2,chl_micro_l_2,chl_hi_gain_2,chl_em_wave_2,fdom_lo_gain,chl_5_volt_3,date,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,day,month,year
502.965,13H 24M 59.4789999999994S,13.6181,4.562282,2.2165,0.1217,1.8413715,13.59952,13.5437,38.6231,29.0886,3.3513,145.438,0,48299.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.699,13H 25M 0.47899999999936S,13.6182,4.562286,2.2167,0.1157,1.8414733,13.600204,13.5438,38.6233,29.0886,3.3509,145.423,0,48300.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.638,13H 25M 1.47899999999936S,13.6182,4.562276,2.2169,0.1234,1.8415242,13.59952,13.5438,38.6232,29.0886,3.3505,145.404,0,48301.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.501,13H 25M 2.47899999999936S,13.6182,4.562273,2.2165,0.1197,1.8411172,13.59952,13.5438,38.6232,29.0886,3.3485,145.317,0,48302.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.842,13H 25M 3.47899999999936S,13.6184,4.562306,2.2162,0.1331,1.8412698,13.600204,13.5439,38.6232,29.0886,3.3477,145.281,0,48303.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
503.186,13H 25M 4.47899999999936S,13.6175,4.562217,2.2157,0.1369,1.8414733,13.600204,13.543,38.6231,29.0887,3.3473,145.265,0,48304.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.412,13H 25M 5.47899999999936S,13.6186,4.562307,2.2156,0.134,1.8412189,13.59952,13.5442,38.6232,29.0885,3.3477,145.282,0,48305.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
501.93,13H 25M 6.47899999999936S,13.6186,4.562299,2.2155,0.1287,1.8414224,13.600888,13.5443,38.6233,29.0886,3.3467,145.238,0,48306.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.489,13H 25M 7.47899999999936S,13.6187,4.562342,2.2152,0.1377,1.8414733,13.598836,13.5443,38.6234,29.0886,3.3473,145.265,0,48307.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
503.249,13H 25M 8.47899999999936S,13.6172,4.562185,2.2159,0.136,1.8417785,13.598836,13.5427,38.6231,29.0888,3.3508,145.417,0,48308.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.552,13H 25M 9.47899999999936S,13.6189,4.562351,2.216,0.1444,1.8415242,13.59952,13.5444,38.6233,29.0885,3.3491,145.345,0,48309.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.479,13H 25M 10.4789999999994S,13.6189,4.562362,2.2162,0.1473,1.8414733,13.598836,13.5445,38.6233,29.0885,3.3488,145.328,0,48310.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.795,13H 25M 11.4789999999994S,13.6189,4.562361,2.2158,0.1314,1.8413715,13.600888,13.5444,38.6233,29.0885,3.3478,145.287,0,48311.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.465,13H 25M 12.4789999999994S,13.619,4.562374,2.216,0.1218,1.841575,13.600888,13.5446,38.6234,29.0886,3.3496,145.365,0,48312.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.679,13H 25M 13.4789999999994S,13.6191,4.56241,2.2163,0.121,1.8417277,13.600888,13.5447,38.6235,29.0887,3.3502,145.39,0,48313.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.935,13H 25M 14.4789999999994S,13.6189,4.562397,2.2166,0.1313,1.8414224,13.59952,13.5444,38.6235,29.0886,3.3518,145.459,0,48314.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
503.245,13H 25M 15.4789999999994S,13.6169,4.562137,2.2169,0.1364,1.8414733,13.600888,13.5424,38.6229,29.0887,3.3508,145.419,0,48315.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.907,13H 25M 16.4789999999994S,13.6189,4.562377,2.2165,0.1374,1.841982,13.598836,13.5444,38.6234,29.0886,3.3488,145.33,0,48316.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.373,13H 25M 17.4789999999994S,13.6192,4.562392,2.2165,0.1374,1.841575,13.600204,13.5448,38.6234,29.0885,3.3513,145.438,0,48317.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.774,13H 25M 18.4789999999994S,13.6178,4.56223,2.2172,0.1361,1.8417785,13.598836,13.5434,38.6231,29.0886,3.3538,145.549,0,48318.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
503.176,13H 25M 19.4789999999994S,13.6173,4.562188,2.2175,0.1515,1.8416259,13.59952,13.5428,38.623,29.0887,3.3501,145.388,0,48319.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
502.435,13H 25M 20.4789999999994S,13.6189,4.562372,2.2164,0.144,1.8416259,13.601572,13.5445,38.6234,29.0886,3.3473,145.264,0,48320.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
501.816,13H 25M 21.4789999999994S,13.6196,4.562428,2.2162,0.1349,1.8413715,13.59952,13.5453,38.6235,29.0885,3.3479,145.289,0,48321.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
501.31,13H 25M 22.4789999999994S,13.6196,4.562391,2.2158,0.1324,1.841982,13.598836,13.5453,38.6235,29.0885,3.3469,145.247,0,48322.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
500.221,13H 25M 23.4789999999994S,13.6207,4.562493,2.2158,0.1343,1.8415242,13.601572,13.5466,38.6238,29.0885,3.3472,145.259,0,48323.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
498.521,13H 25M 24.4789999999994S,13.6229,4.562686,2.2158,0.1372,1.8413715,13.600888,13.549,38.6242,29.0883,3.3465,145.229,0,48324.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
497.055,13H 25M 25.4789999999994S,13.6231,4.562644,2.2158,0.1343,1.8415242,13.600888,13.5495,38.6242,29.0881,3.3455,145.185,0,48325.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
496.078,13H 25M 26.4789999999994S,13.6227,4.562568,2.2158,0.1349,1.841575,13.603623,13.5492,38.6243,29.0883,3.3454,145.185,0,48326.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
495.244,13H 25M 27.4789999999994S,13.6231,4.562565,2.2158,0.1451,1.8415242,13.601572,13.5497,38.6243,29.0882,3.3445,145.144,0,48327.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
494.572,13H 25M 28.4789999999994S,13.6226,4.562475,2.2156,0.1276,1.8417277,13.602255,13.5494,38.6242,29.0882,3.3433,145.094,0,48328.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
493.729,13H 25M 29.4789999999994S,13.6234,4.562545,2.2153,0.1406,1.8421855,13.602939,13.5503,38.6244,29.0881,3.3417,145.022,0,48329.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
492.67,13H 25M 30.4789999999994S,13.6243,4.562594,2.2149,0.1418,1.8418294,13.602255,13.5513,38.6245,29.088,3.3401,144.951,0,48330.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
490.762,13H 25M 31.4789999999994S,13.6258,4.562728,2.2143,0.1358,1.8421855,13.603623,13.5532,38.6251,29.088,3.3384,144.879,0,48331.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
489.131,13H 25M 32.4789999999994S,13.6264,4.562714,2.2142,0.1403,1.8420838,13.602939,13.554,38.625,29.0878,3.3381,144.868,0,48332.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
488.637,13H 25M 33.4789999999994S,13.6262,4.562678,2.2139,0.1453,1.8426434,13.604991,13.5538,38.6252,29.088,3.336,144.773,0,48333.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
487.971,13H 25M 34.4789999999994S,13.6266,4.562673,2.2133,0.1401,1.8428469,13.607043000000001,13.5543,38.625,29.0878,3.3343,144.699,0,48334.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
486.846,13H 25M 35.4789999999994S,13.6262,4.562602,2.2129,0.141,1.8424399,13.609094,13.5542,38.6252,29.0879,3.3341,144.693,0,48335.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
485.57,13H 25M 36.4789999999994S,13.6271,4.562644,2.2129,0.1481,1.8429487,13.606359,13.5552,38.6253,29.0877,3.335,144.732,0,48336.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
484.239,13H 25M 37.4789999999994S,13.6273,4.562611,2.2134,0.1466,1.8431013,13.60841,13.5556,38.6253,29.0877,3.3362,144.781,0,48337.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
483.46,13H 25M 38.4789999999994S,13.6266,4.56248,2.2135,0.1511,1.8427961,13.60841,13.555,38.6252,29.0877,3.3343,144.702,0,48338.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
482.265,13H 25M 39.4789999999994S,13.6272,4.562519,2.2134,0.1532,1.8430504,13.60841,13.5558,38.6254,29.0877,3.3335,144.666,0,48339.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
480.955,13H 25M 40.4789999999994S,13.6282,4.562575,2.2133,0.1449,1.8433557,13.609778,13.557,38.6255,29.0876,3.3335,144.667,0,48340.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
479.976,13H 25M 41.4789999999994S,13.6277,4.562468,2.2135,0.1349,1.8431013,13.610462,13.5567,38.6254,29.0876,3.333,144.644,0,48341.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
479.094,13H 25M 42.4789999999994S,13.6282,4.56251,2.2135,0.1275,1.8433048,13.61183,13.5573,38.6257,29.0877,3.3346,144.714,0,48342.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
478.376,13H 25M 43.4789999999994S,13.6282,4.562472,2.2144,0.1267,1.8435083,13.610462,13.5573,38.6258,29.0877,3.3372,144.826,0,48343.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
477.227,13H 25M 44.4789999999994S,13.629,4.562503,2.2149,0.1288,1.8434574,13.611146,13.5584,38.6257,29.0874,3.3363,144.788,0,48344.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
475.602,13H 25M 45.4789999999994S,13.6296,4.56252,2.2154,0.1345,1.8433557,13.61183,13.5592,38.626,29.0875,3.3376,144.843,0,48345.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
474.011,13H 25M 46.4789999999994S,13.6299,4.562477,2.2157,0.1507,1.8433557,13.614565,13.5597,38.626,29.0874,3.3345,144.71,0,48346.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
473.162,13H 25M 47.4789999999994S,13.6292,4.562371,2.2152,0.1604,1.8436609,13.613197,13.5592,38.626,29.0875,3.3326,144.628,0,48347.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
472.597,13H 25M 48.4789999999994S,13.6297,4.562397,2.2152,0.1523,1.8437118,13.613881,13.5598,38.6261,29.0874,3.3341,144.693,0,48348.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
471.527,13H 25M 49.4789999999994S,13.6296,4.562353,2.2152,0.1442,1.8433048,13.613197,13.5598,38.6262,29.0875,3.3326,144.628,0,48349.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
470.417,13H 25M 50.4789999999994S,13.6329,4.562733,2.2149,0.1382,1.8439662000000001,13.613197,13.5633,38.627,29.0874,3.331,144.56,0,48350.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
469.35,13H 25M 51.4789999999994S,13.6347,4.562874,2.215,0.1395,1.8438644,13.614565,13.5652,38.627,29.087,3.3305,144.534,0,48351.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
468.177,13H 25M 52.4789999999994S,13.6347,4.562847,2.2142,0.14,1.8437627,13.615249,13.5654,38.6273,29.0871,3.3274,144.4,0,48352.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
466.925,13H 25M 53.4789999999994S,13.6382,4.563213,2.2141,0.1321,1.8438644,13.615249,13.569,38.6278,29.0868,3.3281,144.433,0,48353.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
466.07,13H 25M 54.4789999999994S,13.6383,4.563225,2.2141,0.1266,1.8443223,13.616617,13.5693,38.6282,29.087,3.3279,144.422,0,48354.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
464.416,13H 25M 55.4789999999994S,13.6434,4.563778,2.2142,0.1366,1.8438644,13.616617,13.5746,38.629,29.0865,3.3262,144.351,0,48355.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
463.015,13H 25M 56.4789999999994S,13.6447,4.563871,2.2137,0.1325,1.8445767,13.622088,13.5762,38.6292,29.0863,3.324,144.252,0,48356.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
462.767,13H 25M 57.4789999999994S,13.6439,4.563779,2.2136,0.1178,1.8445767,13.624139,13.5754,38.6292,29.0865,3.3254,144.316,0,48357.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
461.8,13H 25M 58.4789999999994S,13.6458,4.563965,2.214,0.1155,1.8442714,13.625507,13.5774,38.6295,29.0863,3.3268,144.374,0,48358.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
460.209,13H 25M 59.4789999999994S,13.6521,4.564711,2.2146,0.1218,1.8445258,13.630978,13.5839,38.631,29.0861,3.3288,144.462,0,48359.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
459.18,13H 26M 0.47899999999936S,13.6493,4.564292,2.2158,0.1379,1.8445258,13.630978,13.5813,38.6303,29.0861,3.3301,144.519,0,48360.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
458.043,13H 26M 1.47899999999936S,13.656,4.565097,2.2159,0.1485,1.8444749,13.630978,13.5881,38.6317,29.0857,3.3281,144.431,0,48361.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
457.247,13H 26M 2.47899999999936S,13.6561,4.565068,2.2164,0.1329,1.8443223,13.63303,13.5883,38.6317,29.0857,3.3283,144.439,0,48362.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
456.209,13H 26M 3.47899999999936S,13.6612,4.565694,2.216,0.1302,1.8444241,13.635081,13.5937,38.6329,29.0855,3.3239,144.25,0,48363.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
455.029,13H 26M 4.47899999999936S,13.6642,4.566037,2.2154,0.1396,1.8441188,13.639868,13.5968,38.6337,29.0855,3.3248,144.287,0,48364.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
454.212,13H 26M 5.47899999999936S,13.6646,4.565973,2.2166,0.1317,1.8442206,13.637816,13.5973,38.633,29.0848,3.3309,144.553,0,48365.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
453.263,13H 26M 6.47899999999936S,13.6654,4.566079,2.2174,0.1237,1.8442206,13.639868,13.5982,38.6337,29.0851,3.3282,144.438,0,48366.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
451.886,13H 26M 7.47899999999936S,13.6709,4.566739,2.2171,0.135,1.8438644,13.647389,13.6039,38.635,29.0849,3.325,144.298,0,48367.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
