fluo_flbb,bb700,cdom,echov1,time,date,fluo_440,fluo_470,fluo_532,echo3x
109,150,56,532,13H 15M 22S,12-07-20,88,104,58,539
108,156,55,532,13H 15M 23S,12-07-20,93,110,59,539
122,163,55,532,13H 15M 24S,12-07-20,100,125,61,539
117,161,56,532,13H 15M 25S,12-07-20,94,112,59,539
118,157,56,532,13H 15M 26S,12-07-20,92,112,58,539
115,161,56,532,13H 15M 27S,12-07-20,100,128,60,539
129,168,56,532,13H 15M 28S,12-07-20,107,133,63,539
118,160,56,532,13H 15M 29S,12-07-20,100,122,61,539
128,165,57,532,13H 15M 30S,12-07-20,104,135,59,539
134,165,56,532,13H 15M 31S,12-07-20,117,150,62,539
140,165,57,532,13H 15M 32S,12-07-20,115,148,61,539
134,169,57,532,13H 15M 33S,12-07-20,131,168,62,539
147,171,57,532,13H 15M 34S,12-07-20,165,218,67,539
146,168,56,532,13H 15M 35S,12-07-20,146,185,63,539
141,170,56,532,13H 15M 36S,12-07-20,132,175,66,539
212,195,57,532,13H 15M 37S,12-07-20,194,267,71,539
239,206,57,532,13H 15M 38S,12-07-20,278,381,80,539
174,201,56,532,13H 15M 39S,12-07-20,190,262,70,539
171,190,57,532,13H 15M 40S,12-07-20,147,198,65,539
218,202,56,532,13H 15M 41S,12-07-20,218,288,75,539
175,194,56,532,13H 15M 42S,12-07-20,217,283,73,539
177,193,55,532,13H 15M 43S,12-07-20,162,203,67,539
221,210,56,532,13H 15M 44S,12-07-20,193,258,73,539
225,199,56,532,13H 15M 45S,12-07-20,240,331,78,539
227,201,56,532,13H 15M 46S,12-07-20,228,312,77,539
230,199,56,532,13H 15M 47S,12-07-20,232,310,78,539
260,195,56,532,13H 15M 48S,12-07-20,270,374,78,539
302,210,56,532,13H 15M 49S,12-07-20,267,365,79,539
293,224,56,532,13H 15M 50S,12-07-20,269,375,80,539
351,236,57,532,13H 15M 52S,12-07-20,290,391,81,539
354,215,56,532,13H 15M 53S,12-07-20,265,389,81,539
376,242,56,532,13H 15M 54S,12-07-20,288,409,85,539
414,259,57,532,13H 15M 55S,12-07-20,301,420,84,539
404,245,57,532,13H 15M 56S,12-07-20,280,398,80,539
369,248,55,532,13H 15M 57S,12-07-20,291,415,85,539
383,243,56,532,13H 15M 58S,12-07-20,295,408,88,539
397,250,57,532,13H 15M 59S,12-07-20,274,375,78,539
386,229,56,532,13H 16M 0S,12-07-20,279,375,79,539
374,231,57,532,13H 16M 1S,12-07-20,291,409,87,539
381,233,56,532,13H 16M 2S,12-07-20,301,414,85,539
361,236,56,532,13H 16M 3S,12-07-20,302,417,79,539
345,233,56,532,13H 16M 4S,12-07-20,295,411,80,539
370,239,56,532,13H 16M 5S,12-07-20,283,393,85,539
384,228,56,532,13H 16M 6S,12-07-20,299,412,85,539
368,228,56,532,13H 16M 7S,12-07-20,278,376,79,539
364,230,57,532,13H 16M 8S,12-07-20,266,383,78,539
407,235,56,532,13H 16M 9S,12-07-20,286,417,87,539
380,235,56,532,13H 16M 10S,12-07-20,285,398,85,539
360,247,56,532,13H 16M 11S,12-07-20,277,376,79,539
360,240,56,532,13H 16M 12S,12-07-20,270,363,77,539
369,239,57,532,13H 16M 13S,12-07-20,278,395,84,539
336,239,57,532,13H 16M 14S,12-07-20,251,346,81,539
312,219,58,532,13H 16M 15S,12-07-20,275,381,83,539
367,232,56,532,13H 16M 16S,12-07-20,256,356,79,539
322,215,54,532,13H 16M 17S,12-07-20,259,356,76,539
336,233,58,532,13H 16M 18S,12-07-20,267,373,79,539
372,224,60,532,13H 16M 19S,12-07-20,256,362,83,539
340,231,53,532,13H 16M 20S,12-07-20,256,353,78,539
342,224,53,532,13H 16M 21S,12-07-20,252,338,76,539
346,231,53,532,13H 16M 22S,12-07-20,239,318,78,539
341,236,53,532,13H 16M 23S,12-07-20,266,358,78,539
389,232,55,532,13H 16M 24S,12-07-20,246,327,77,539
366,248,55,532,13H 16M 25S,12-07-20,247,351,83,540
351,225,62,532,13H 16M 26S,12-07-20,275,384,85,539
407,234,56,532,13H 16M 27S,12-07-20,278,392,82,539
360,259,50,532,13H 16M 28S,12-07-20,321,432,79,539
368,234,59,532,13H 16M 30S,12-07-20,268,364,76,539
374,258,59,532,13H 16M 31S,12-07-20,280,377,78,539
363,236,53,532,13H 16M 32S,12-07-20,294,406,84,539
377,241,51,532,13H 16M 33S,12-07-20,281,383,83,539
338,239,57,532,13H 16M 34S,12-07-20,266,370,84,540
376,242,61,532,13H 16M 35S,12-07-20,269,381,80,539
373,242,55,532,13H 16M 36S,12-07-20,286,396,79,539
355,230,53,532,13H 16M 37S,12-07-20,308,433,87,539
373,246,58,532,13H 16M 38S,12-07-20,264,366,80,539
345,222,58,532,13H 16M 39S,12-07-20,251,353,77,539
338,222,55,532,13H 16M 40S,12-07-20,285,388,82,540
347,229,54,532,13H 16M 41S,12-07-20,305,425,83,539
347,236,58,532,13H 16M 42S,12-07-20,270,373,84,540
342,245,57,532,13H 16M 43S,12-07-20,270,365,79,540
359,247,54,532,13H 16M 44S,12-07-20,296,414,83,539
395,237,57,532,13H 16M 45S,12-07-20,282,396,82,539
376,234,57,533,13H 16M 46S,12-07-20,265,366,79,540
350,233,56,532,13H 16M 47S,12-07-20,271,379,82,539
384,235,55,532,13H 16M 48S,12-07-20,303,432,86,539
395,244,57,532,13H 16M 49S,12-07-20,313,454,90,539
421,248,57,532,13H 16M 50S,12-07-20,270,382,79,539
455,247,55,533,13H 16M 51S,12-07-20,352,467,84,540
381,229,56,532,13H 16M 52S,12-07-20,289,393,81,539
378,249,57,532,13H 16M 53S,12-07-20,286,385,83,539
385,247,58,533,13H 16M 54S,12-07-20,303,420,81,540
375,240,57,532,13H 16M 55S,12-07-20,276,374,80,540
382,245,55,533,13H 16M 56S,12-07-20,291,415,89,539
362,236,57,532,13H 16M 57S,12-07-20,283,371,82,539
374,245,57,532,13H 16M 58S,12-07-20,306,431,86,539
384,246,55,532,13H 16M 59S,12-07-20,275,381,81,540
356,241,55,532,13H 17M 0S,12-07-20,301,408,86,540
389,244,56,532,13H 17M 1S,12-07-20,287,380,85,539
348,229,57,532,13H 17M 2S,12-07-20,271,381,83,540
338,241,56,533,13H 17M 3S,12-07-20,270,377,82,539
372,236,56,532,13H 17M 4S,12-07-20,265,359,78,539
331,236,57,532,13H 17M 5S,12-07-20,292,402,83,540
325,222,57,533,13H 17M 6S,12-07-20,274,358,82,540
350,252,57,532,13H 17M 7S,12-07-20,287,422,85,539
391,255,56,532,13H 17M 9S,12-07-20,262,371,84,540
340,242,56,532,13H 17M 10S,12-07-20,271,373,83,540
358,235,57,532,13H 17M 11S,12-07-20,289,398,83,539
380,232,56,532,13H 17M 12S,12-07-20,273,381,80,540
353,242,55,532,13H 17M 13S,12-07-20,286,402,85,540
349,239,57,533,13H 17M 14S,12-07-20,279,379,82,540
385,251,57,532,13H 17M 15S,12-07-20,284,376,79,540
368,246,56,533,13H 17M 16S,12-07-20,283,395,84,540
361,226,56,532,13H 17M 17S,12-07-20,285,390,84,539
375,252,56,532,13H 17M 18S,12-07-20,291,423,87,540
388,235,56,533,13H 17M 19S,12-07-20,288,393,82,540
390,243,56,532,13H 17M 20S,12-07-20,303,420,86,540
397,253,57,533,13H 17M 21S,12-07-20,287,385,87,540
319,233,56,532,13H 17M 22S,12-07-20,238,328,75,540
342,246,56,532,13H 17M 23S,12-07-20,252,350,78,540
380,253,56,533,13H 17M 24S,12-07-20,295,403,80,540
378,244,57,533,13H 17M 25S,12-07-20,277,367,82,540
355,233,57,532,13H 17M 26S,12-07-20,262,361,84,540
361,242,56,533,13H 17M 27S,12-07-20,274,383,83,540
346,240,56,533,13H 17M 28S,12-07-20,273,375,79,540
370,240,56,533,13H 17M 29S,12-07-20,316,430,84,540
372,249,57,533,13H 17M 30S,12-07-20,262,367,83,540
374,240,57,532,13H 17M 31S,12-07-20,250,350,80,540
389,263,58,533,13H 17M 32S,12-07-20,276,376,84,540
372,251,59,533,13H 17M 33S,12-07-20,293,395,85,540
393,235,55,533,13H 17M 34S,12-07-20,274,367,81,540
368,240,53,533,13H 17M 35S,12-07-20,267,357,82,540
382,262,57,533,13H 17M 36S,12-07-20,299,423,86,540
356,244,58,533,13H 17M 37S,12-07-20,259,355,84,540
356,260,60,533,13H 17M 38S,12-07-20,260,360,83,540
391,248,58,533,13H 17M 39S,12-07-20,272,377,81,540
363,235,51,533,13H 17M 40S,12-07-20,274,371,78,540
383,234,52,533,13H 17M 41S,12-07-20,262,355,77,540
358,241,61,533,13H 17M 42S,12-07-20,265,367,82,540
378,236,59,533,13H 17M 43S,12-07-20,265,379,81,540
283,211,59,533,13H 17M 44S,12-07-20,252,344,75,540
277,197,63,533,13H 17M 45S,12-07-20,185,243,69,540
280,201,63,533,13H 17M 47S,12-07-20,204,278,74,540
292,205,63,533,13H 17M 48S,12-07-20,206,275,73,540
274,201,62,533,13H 17M 49S,12-07-20,184,249,70,540
276,196,62,533,13H 17M 50S,12-07-20,194,262,73,540
270,196,61,533,13H 17M 51S,12-07-20,195,264,73,540
279,197,61,533,13H 17M 52S,12-07-20,187,250,71,540
258,196,61,533,13H 17M 53S,12-07-20,219,297,74,540
297,192,59,533,13H 17M 54S,12-07-20,216,293,75,540
288,193,60,533,13H 17M 55S,12-07-20,225,309,76,540
297,194,59,533,13H 17M 56S,12-07-20,223,305,74,540
304,194,59,533,13H 17M 57S,12-07-20,276,379,76,540
386,201,57,533,13H 17M 58S,12-07-20,270,372,73,540
353,206,54,533,13H 17M 59S,12-07-20,265,360,75,540
376,204,57,533,13H 18M 0S,12-07-20,317,443,87,540
391,204,58,533,13H 18M 1S,12-07-20,306,424,83,540
412,210,58,533,13H 18M 2S,12-07-20,321,447,83,540
376,202,55,533,13H 18M 3S,12-07-20,321,442,82,540
352,203,56,533,13H 18M 4S,12-07-20,300,411,83,540
365,214,57,533,13H 18M 5S,12-07-20,288,406,80,540
401,202,56,533,13H 18M 6S,12-07-20,308,430,80,540
409,208,56,533,13H 18M 7S,12-07-20,294,400,81,540
516,226,57,533,13H 18M 8S,12-07-20,339,477,88,540
474,221,57,533,13H 18M 9S,12-07-20,321,441,82,540
465,213,57,533,13H 18M 10S,12-07-20,340,469,80,540
477,219,57,533,13H 18M 11S,12-07-20,315,432,80,540
502,218,56,533,13H 18M 12S,12-07-20,335,468,83,540
492,221,57,533,13H 18M 13S,12-07-20,365,512,86,540
505,221,56,533,13H 18M 14S,12-07-20,358,509,87,540
521,225,57,533,13H 18M 15S,12-07-20,373,523,84,540
518,224,57,533,13H 18M 16S,12-07-20,370,514,85,540
516,225,57,533,13H 18M 17S,12-07-20,356,498,86,540
537,224,57,533,13H 18M 18S,12-07-20,384,540,89,540
518,226,56,532,13H 18M 19S,12-07-20,365,515,88,540
537,224,57,533,13H 18M 20S,12-07-20,375,525,88,540
521,222,57,533,13H 18M 21S,12-07-20,366,510,86,540
538,226,57,533,13H 18M 22S,12-07-20,380,534,87,540
510,222,56,533,13H 18M 23S,12-07-20,376,521,88,540
515,222,56,533,13H 18M 24S,12-07-20,368,518,89,540
514,221,57,533,13H 18M 26S,12-07-20,365,498,81,540
502,226,57,533,13H 18M 27S,12-07-20,373,518,88,540
522,222,57,533,13H 18M 28S,12-07-20,366,514,89,540
514,224,56,533,13H 18M 29S,12-07-20,380,539,88,540
522,223,56,533,13H 18M 30S,12-07-20,383,534,85,540
516,226,57,533,13H 18M 31S,12-07-20,374,524,86,540
501,224,57,533,13H 18M 32S,12-07-20,382,532,90,540
520,226,56,533,13H 18M 33S,12-07-20,367,500,86,540
513,223,57,533,13H 18M 34S,12-07-20,381,534,86,540
524,222,57,533,13H 18M 35S,12-07-20,364,507,86,540
535,223,57,533,13H 18M 36S,12-07-20,382,534,90,540
531,225,57,533,13H 18M 37S,12-07-20,374,526,92,540
549,229,57,533,13H 18M 38S,12-07-20,397,554,87,540
535,227,57,533,13H 18M 39S,12-07-20,380,539,87,540
537,228,57,533,13H 18M 40S,12-07-20,376,521,87,540
528,223,57,533,13H 18M 41S,12-07-20,386,544,90,540
505,228,56,533,13H 18M 42S,12-07-20,358,498,87,540
533,228,57,533,13H 18M 43S,12-07-20,379,529,88,540
505,223,58,533,13H 18M 44S,12-07-20,361,492,81,540
531,219,57,533,13H 18M 45S,12-07-20,368,515,89,540
519,227,58,533,13H 18M 46S,12-07-20,353,504,91,540
547,226,57,533,13H 18M 47S,12-07-20,381,533,87,540
515,222,55,533,13H 18M 48S,12-07-20,377,525,85,540
555,224,57,533,13H 18M 49S,12-07-20,376,526,91,540
525,224,59,533,13H 18M 50S,12-07-20,367,522,90,540
546,228,57,533,13H 18M 51S,12-07-20,374,532,89,540
542,230,55,533,13H 18M 52S,12-07-20,374,513,86,540
528,227,57,533,13H 18M 53S,12-07-20,389,542,88,540
529,230,60,533,13H 18M 54S,12-07-20,376,539,89,540
543,224,59,533,13H 18M 55S,12-07-20,368,517,88,540
540,230,54,533,13H 18M 56S,12-07-20,380,528,89,540
550,231,52,533,13H 18M 57S,12-07-20,387,539,86,540
550,232,58,533,13H 18M 58S,12-07-20,390,551,90,540
550,230,62,533,13H 18M 59S,12-07-20,394,563,95,540
540,229,57,533,13H 19M 0S,12-07-20,385,539,91,540
559,225,52,533,13H 19M 1S,12-07-20,379,521,86,540
527,222,55,533,13H 19M 2S,12-07-20,398,553,88,540
549,230,63,533,13H 19M 4S,12-07-20,371,512,85,540
532,233,58,533,13H 19M 5S,12-07-20,393,542,83,540
558,225,51,533,13H 19M 6S,12-07-20,383,536,93,540
552,223,53,533,13H 19M 7S,12-07-20,372,516,92,540
520,229,61,533,13H 19M 8S,12-07-20,375,523,89,540
548,227,61,533,13H 19M 9S,12-07-20,361,496,84,540
530,227,53,533,13H 19M 10S,12-07-20,382,524,87,540
513,225,52,533,13H 19M 11S,12-07-20,376,520,91,540
547,226,57,533,13H 19M 12S,12-07-20,383,537,95,540
535,226,61,533,13H 19M 13S,12-07-20,365,512,85,540
553,230,55,533,13H 19M 14S,12-07-20,383,541,87,540
527,227,53,533,13H 19M 15S,12-07-20,371,515,90,540
549,227,57,533,13H 19M 16S,12-07-20,376,531,93,540
518,226,58,533,13H 19M 17S,12-07-20,363,502,87,540
544,224,56,533,13H 19M 18S,12-07-20,380,526,85,540
523,228,55,533,13H 19M 19S,12-07-20,372,512,88,540
543,230,56,533,13H 19M 20S,12-07-20,376,527,92,540
531,224,58,533,13H 19M 21S,12-07-20,367,519,90,540
526,226,57,533,13H 19M 22S,12-07-20,374,514,84,540
552,227,56,533,13H 19M 23S,12-07-20,383,531,88,540
538,229,56,533,13H 19M 24S,12-07-20,381,534,92,540
564,234,57,533,13H 19M 25S,12-07-20,395,545,93,540
546,226,57,533,13H 19M 26S,12-07-20,389,540,85,540
558,235,56,533,13H 19M 27S,12-07-20,385,539,90,540
574,226,56,533,13H 19M 28S,12-07-20,410,571,95,540
564,221,57,533,13H 19M 29S,12-07-20,383,533,89,540
545,236,56,533,13H 19M 30S,12-07-20,400,556,88,540
558,227,57,533,13H 19M 31S,12-07-20,384,531,89,540
523,224,57,533,13H 19M 32S,12-07-20,382,531,90,540
529,229,57,533,13H 19M 33S,12-07-20,366,513,88,540
523,223,57,533,13H 19M 34S,12-07-20,364,497,84,540
514,226,57,533,13H 19M 35S,12-07-20,369,513,85,540
519,225,57,533,13H 19M 36S,12-07-20,370,510,89,540
549,228,56,533,13H 19M 37S,12-07-20,366,501,83,540
535,224,57,533,13H 19M 38S,12-07-20,382,539,88,540
518,227,56,533,13H 19M 39S,12-07-20,370,512,88,540
541,226,57,533,13H 19M 40S,12-07-20,365,506,84,540
547,233,57,533,13H 19M 41S,12-07-20,381,525,85,540
529,226,57,533,13H 19M 43S,12-07-20,357,484,85,540
496,221,57,533,13H 19M 44S,12-07-20,423,583,89,540
601,248,57,533,13H 19M 45S,12-07-20,475,656,98,540
633,253,58,533,13H 19M 46S,12-07-20,435,596,97,540
543,246,57,533,13H 19M 47S,12-07-20,321,422,83,540
446,239,56,533,13H 19M 48S,12-07-20,218,280,70,540
308,229,56,533,13H 19M 49S,12-07-20,210,269,68,540
256,215,59,533,13H 19M 50S,12-07-20,208,267,67,540
285,222,57,533,13H 19M 51S,12-07-20,175,215,64,540
220,211,58,533,13H 19M 52S,12-07-20,167,214,66,540
200,208,56,533,13H 19M 53S,12-07-20,171,212,65,540
199,202,56,533,13H 19M 54S,12-07-20,136,162,59,540
146,196,55,533,13H 19M 55S,12-07-20,125,146,59,540
180,197,57,533,13H 19M 56S,12-07-20,196,243,68,540
171,195,55,533,13H 19M 57S,12-07-20,127,148,61,540
120,180,56,533,13H 19M 58S,12-07-20,95,104,55,540
100,178,58,533,13H 19M 59S,12-07-20,92,103,59,540
99,177,54,533,13H 20M 0S,12-07-20,97,112,54,540
100,179,55,533,13H 20M 1S,12-07-20,98,113,55,540
109,179,54,533,13H 20M 2S,12-07-20,97,105,55,540
82,179,56,533,13H 20M 3S,12-07-20,77,85,56,540
75,173,58,533,13H 20M 4S,12-07-20,76,83,56,540
75,174,56,533,13H 20M 5S,12-07-20,71,81,56,540
82,170,55,533,13H 20M 6S,12-07-20,72,83,56,540
68,168,55,533,13H 20M 7S,12-07-20,69,71,55,540
67,168,53,533,13H 20M 8S,12-07-20,69,70,55,540
67,171,50,533,13H 20M 9S,12-07-20,67,72,54,540
72,172,50,533,13H 20M 10S,12-07-20,69,68,54,540
74,174,50,533,13H 20M 11S,12-07-20,67,80,54,540
76,170,50,533,13H 20M 12S,12-07-20,74,87,57,540
73,167,50,533,13H 20M 13S,12-07-20,76,76,58,540
71,171,50,533,13H 20M 14S,12-07-20,72,71,57,540
74,168,50,533,13H 20M 15S,12-07-20,72,65,56,540
75,169,50,533,13H 20M 16S,12-07-20,74,76,57,540
69,165,50,533,13H 20M 17S,12-07-20,69,75,56,540
60,157,50,533,13H 20M 18S,12-07-20,61,69,53,540
65,154,50,533,13H 20M 19S,12-07-20,67,71,53,540
56,133,50,533,13H 20M 21S,12-07-20,55,57,56,540
56,138,50,533,13H 20M 22S,12-07-20,57,59,55,540
61,139,50,533,13H 20M 23S,12-07-20,61,62,50,540
58,147,50,533,13H 20M 24S,12-07-20,60,61,55,540
62,145,50,533,13H 20M 25S,12-07-20,63,61,55,540
60,157,50,533,13H 20M 26S,12-07-20,59,61,53,540
57,146,50,533,13H 20M 27S,12-07-20,58,62,55,540
57,140,50,533,13H 20M 28S,12-07-20,54,58,54,540
52,143,50,533,13H 20M 29S,12-07-20,51,56,52,540
53,136,50,533,13H 20M 30S,12-07-20,54,55,54,540
56,136,50,533,13H 20M 31S,12-07-20,50,58,53,540
56,130,50,533,13H 20M 32S,12-07-20,50,56,54,540
55,136,50,533,13H 20M 33S,12-07-20,51,59,51,540
52,142,50,533,13H 20M 34S,12-07-20,52,55,55,540
50,132,50,533,13H 20M 35S,12-07-20,53,57,54,540
50,134,50,533,13H 20M 36S,12-07-20,54,53,53,540
51,130,50,533,13H 20M 37S,12-07-20,53,52,50,540
54,130,50,533,13H 20M 38S,12-07-20,51,57,50,540
53,132,50,533,13H 20M 39S,12-07-20,56,53,49,540
53,144,50,533,13H 20M 40S,12-07-20,54,54,50,540
54,145,50,533,13H 20M 41S,12-07-20,52,59,55,540
52,128,50,533,13H 20M 42S,12-07-20,52,59,53,540
51,133,50,533,13H 20M 43S,12-07-20,52,56,54,540
51,130,50,533,13H 20M 44S,12-07-20,50,54,54,540
50,132,50,533,13H 20M 45S,12-07-20,50,57,53,540
50,128,50,532,13H 20M 46S,12-07-20,50,56,52,539
50,139,50,532,13H 20M 47S,12-07-20,50,56,53,540
52,131,50,533,13H 20M 48S,12-07-20,50,56,55,540
50,136,50,532,13H 20M 49S,12-07-20,46,56,55,539
52,132,50,532,13H 20M 50S,12-07-20,50,57,53,539
50,133,50,532,13H 20M 51S,12-07-20,50,55,55,539
56,139,50,532,13H 20M 52S,12-07-20,52,55,50,539
55,136,50,532,13H 20M 53S,12-07-20,55,56,54,539
53,131,50,532,13H 20M 54S,12-07-20,54,62,55,539
50,130,50,532,13H 20M 55S,12-07-20,52,59,54,539
50,136,50,532,13H 20M 56S,12-07-20,50,56,50,539
54,133,50,532,13H 20M 58S,12-07-20,53,59,55,539
55,138,50,532,13H 20M 59S,12-07-20,54,60,57,539
52,131,50,532,13H 21M 0S,12-07-20,51,60,54,539
51,142,50,532,13H 21M 1S,12-07-20,50,54,53,539
50,129,50,532,13H 21M 2S,12-07-20,51,55,53,539
51,131,50,532,13H 21M 3S,12-07-20,50,56,53,539
52,129,50,532,13H 21M 4S,12-07-20,52,54,53,539
50,129,50,532,13H 21M 5S,12-07-20,50,55,52,539
52,129,50,532,13H 21M 6S,12-07-20,50,56,54,539
53,133,50,532,13H 21M 7S,12-07-20,55,56,54,539
53,144,50,532,13H 21M 8S,12-07-20,55,58,51,539
53,134,50,532,13H 21M 9S,12-07-20,57,56,52,539
50,132,50,532,13H 21M 10S,12-07-20,60,60,54,539
56,131,50,532,13H 21M 11S,12-07-20,57,58,56,539
51,131,50,532,13H 21M 12S,12-07-20,60,55,53,538
54,133,50,532,13H 21M 13S,12-07-20,60,54,56,539
53,147,50,532,13H 21M 14S,12-07-20,57,55,55,539
52,131,50,532,13H 21M 15S,12-07-20,52,54,56,539
52,137,50,532,13H 21M 16S,12-07-20,52,54,54,539
51,138,50,532,13H 21M 17S,12-07-20,56,58,51,539
53,134,50,532,13H 21M 18S,12-07-20,61,56,50,538
52,131,50,532,13H 21M 19S,12-07-20,58,57,50,538
52,128,50,531,13H 21M 20S,12-07-20,57,58,55,538
52,126,50,531,13H 21M 21S,12-07-20,56,54,55,538
51,125,50,532,13H 21M 22S,12-07-20,58,56,57,538
53,127,50,531,13H 21M 23S,12-07-20,57,58,57,538
52,130,50,531,13H 21M 24S,12-07-20,56,55,54,538
52,131,50,531,13H 21M 25S,12-07-20,56,55,52,538
51,138,50,531,13H 21M 26S,12-07-20,58,53,51,538
53,132,50,531,13H 21M 27S,12-07-20,58,57,54,538
53,132,50,531,13H 21M 28S,12-07-20,59,56,54,538
53,130,50,531,13H 21M 29S,12-07-20,58,56,55,538
52,131,50,531,13H 21M 30S,12-07-20,56,57,56,538
51,126,50,531,13H 21M 31S,12-07-20,58,57,55,538
50,129,50,531,13H 21M 32S,12-07-20,53,57,58,538
51,129,50,531,13H 21M 33S,12-07-20,57,57,56,538
52,131,50,531,13H 21M 34S,12-07-20,54,57,50,538
50,134,50,531,13H 21M 36S,12-07-20,53,56,50,538
57,133,50,531,13H 21M 37S,12-07-20,52,57,53,538
54,132,50,531,13H 21M 38S,12-07-20,53,60,57,538
54,134,50,531,13H 21M 39S,12-07-20,50,61,55,538
53,133,50,531,13H 21M 40S,12-07-20,51,56,55,538
50,131,50,531,13H 21M 41S,12-07-20,52,56,51,538
50,128,50,531,13H 21M 42S,12-07-20,52,57,52,538
52,134,50,531,13H 21M 43S,12-07-20,52,59,56,538
53,132,50,531,13H 21M 44S,12-07-20,53,56,55,537
52,133,50,531,13H 21M 45S,12-07-20,51,54,53,537
50,132,50,531,13H 21M 46S,12-07-20,55,55,53,537
53,140,50,531,13H 21M 47S,12-07-20,55,55,57,537
51,135,50,531,13H 21M 48S,12-07-20,54,55,53,537
53,135,50,531,13H 21M 49S,12-07-20,52,56,55,537
52,130,50,531,13H 21M 50S,12-07-20,51,59,55,538
51,157,50,531,13H 21M 51S,12-07-20,51,55,50,537
49,132,50,531,13H 21M 52S,12-07-20,51,51,51,537
53,133,50,530,13H 21M 53S,12-07-20,55,57,55,537
53,133,50,531,13H 21M 54S,12-07-20,57,59,57,537
50,127,50,530,13H 21M 55S,12-07-20,53,59,56,537
51,130,50,531,13H 21M 56S,12-07-20,50,53,52,537
49,126,50,530,13H 21M 57S,12-07-20,51,51,50,537
55,132,50,530,13H 21M 58S,12-07-20,57,55,57,537
55,135,50,530,13H 21M 59S,12-07-20,61,58,57,537
52,129,50,530,13H 22M 0S,12-07-20,60,58,53,537
50,132,50,530,13H 22M 1S,12-07-20,55,55,53,537
50,129,50,530,13H 22M 2S,12-07-20,56,56,53,537
50,127,50,530,13H 22M 3S,12-07-20,53,56,55,537
54,140,50,530,13H 22M 4S,12-07-20,58,59,54,537
52,134,50,530,13H 22M 5S,12-07-20,61,58,53,537
53,130,50,530,13H 22M 6S,12-07-20,56,55,53,537
51,138,50,530,13H 22M 7S,12-07-20,56,55,54,537
52,133,50,530,13H 22M 8S,12-07-20,55,57,56,537
51,128,50,530,13H 22M 9S,12-07-20,58,54,53,537
51,136,50,530,13H 22M 10S,12-07-20,54,53,54,537
53,142,50,530,13H 22M 11S,12-07-20,54,56,55,537
50,168,50,530,13H 22M 12S,12-07-20,58,59,52,537
54,139,50,530,13H 22M 14S,12-07-20,50,54,59,536
51,131,50,530,13H 22M 15S,12-07-20,49,54,53,536
51,129,50,530,13H 22M 16S,12-07-20,54,56,55,536
51,142,50,530,13H 22M 17S,12-07-20,54,57,51,536
50,144,50,530,13H 22M 18S,12-07-20,62,52,53,536
51,126,50,530,13H 22M 19S,12-07-20,59,66,59,536
55,138,50,530,13H 22M 20S,12-07-20,59,50,57,536
53,128,50,530,13H 22M 21S,12-07-20,83,103,60,536
102,262,50,530,13H 22M 22S,12-07-20,-6,132,-66,536
112,65,50,530,13H 22M 23S,12-07-20,10,241,91,536
267,181,50,530,13H 22M 24S,12-07-20,-16,-84,16,536
-32,140,50,529,13H 22M 25S,12-07-20,129,-228,-87,536
34,134,50,530,13H 22M 26S,12-07-20,97,-4,-67,536
159,70,50,530,13H 22M 27S,12-07-20,17,62,36,536
56,149,50,529,13H 22M 28S,12-07-20,50,43,29,536
0,236,50,529,13H 22M 29S,12-07-20,133,-41,82,536
21,87,50,529,13H 22M 30S,12-07-20,6,106,0,536
48,172,50,529,13H 22M 31S,12-07-20,46,56,41,536
16,316,50,529,13H 22M 32S,12-07-20,68,41,43,536
38,193,50,529,13H 22M 33S,12-07-20,48,35,1,536
62,154,50,529,13H 22M 34S,12-07-20,59,62,58,536
31,216,50,529,13H 22M 35S,12-07-20,87,83,139,536
50,70,50,529,13H 22M 36S,12-07-20,51,79,113,536
-83,1056,50,529,13H 22M 37S,12-07-20,45,173,94,536
57,681,50,529,13H 22M 38S,12-07-20,40,57,54,536
