pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,fluo_flbb,bb700,cdom,echov1,date,fluo_440,fluo_470,fluo_532,echo3x,day,month,year
342.046,12H 56M 32.4789999999994S,13.7734,4.57524,2.4621,0.1314,1.8158323,13.767024,13.7226,38.6614,29.0799,3.7505,162.764,0,46592.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
342.277,12H 56M 33.4789999999994S,13.7731,4.575208,2.4625,0.1372,1.815934,13.764973,13.7223,38.6613,29.0799,3.7532,162.883,0,46593.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
343.204,12H 56M 34.4789999999994S,13.7726,4.575196,2.4628,0.1446,1.8157305,13.765657,13.7216,38.6613,29.0801,3.7525,162.849,0,46594.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
344.133,12H 56M 35.4789999999994S,13.7719,4.575137,2.4623,0.1344,1.8158832,13.76429,13.7208,38.661,29.08,3.7507,162.773,0,46595.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
344.462,12H 56M 36.4789999999994S,13.772,4.575164,2.4621,0.1329,1.8162393,13.763606,13.7209,38.661,29.08,3.7528,162.866,0,46596.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
344.999,12H 56M 37.4789999999994S,13.7722,4.575205,2.4625,0.1361,1.8158323,13.763606,13.721,38.6609,29.0799,3.7531,162.879,0,46597.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
345.849,12H 56M 38.4789999999994S,13.7704,4.574988,2.4621,0.1428,1.8158832,13.762923,13.7191,38.6604,29.0799,3.7506,162.769,0,46598.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
346.429,12H 56M 39.4789999999994S,13.7672,4.574625,2.4614,0.1462,1.8158832,13.76429,13.7158,38.6599,29.0803,3.7514,162.801,0,46599.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
346.755,12H 56M 40.4789999999994S,13.7654,4.574405,2.4618,0.1448,1.8159849,13.76429,13.7139,38.6595,29.0803,3.7541,162.922,0,46600.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
347.532,12H 56M 41.4789999999994S,13.7621,4.574025,2.4616,0.1294,1.8162902,13.762923,13.7106,38.6588,29.0805,3.7511,162.789,0,46601.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
348.441,12H 56M 42.4789999999994S,13.7585,4.573623,2.4607,0.1342,1.8163919,13.761556,13.7068,38.6582,29.0809,3.7495,162.719,0,46602.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
348.731,12H 56M 43.4789999999994S,13.7572,4.573457,2.4604,0.1401,1.8166463,13.758139,13.7055,38.6578,29.0808,3.751,162.787,0,46603.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
349.177,12H 56M 44.4789999999994S,13.7567,4.573416,2.4599,0.1431,1.8167989,13.754721,13.7049,38.6577,29.0809,3.748,162.657,0,46604.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
350.043,12H 56M 45.4789999999994S,13.7552,4.573247,2.459,0.1393,1.8170533,13.749253,13.7033,38.6573,29.0809,3.7469,162.609,0,46605.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
350.653,12H 56M 46.4789999999994S,13.7535,4.573058,2.4584,0.1428,1.8168498,13.751303,13.7015,38.657,29.0811,3.749,162.699,0,46606.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
351.155,12H 56M 47.4789999999994S,13.7516,4.572839,2.4587,0.1466,1.8168498,13.747202,13.6995,38.6566,29.0812,3.7493,162.71,0,46607.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
351.899,12H 56M 48.4789999999994S,13.7505,4.572748,2.4582,0.1434,1.8169515999999999,13.745835,13.6983,38.6564,29.0813,3.7478,162.648,0,46608.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
352.632,12H 56M 49.4789999999994S,13.7497,4.572685,2.4578,0.1472,1.8171551,13.745152,13.6974,38.6563,29.0814,3.747,162.612,0,46609.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
353.096,12H 56M 50.4789999999994S,13.7492,4.572627,2.4575,0.1437,1.8175112,13.745835,13.6968,38.6561,29.0813,3.749,162.7,0,46610.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
353.58,12H 56M 51.4789999999994S,13.7484,4.572543,2.4578,0.1459,1.8175621,13.745835,13.6959,38.6559,29.0814,3.749,162.7,0,46611.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
354.385,12H 56M 52.4789999999994S,13.7478,4.572506,2.4573,0.1578,1.8175621,13.743101,13.6952,38.6558,29.0815,3.7473,162.625,0,46612.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
355.272,12H 56M 53.4789999999994S,13.7476,4.572515,2.457,0.1569,1.8176638,13.744468,13.6949,38.6556,29.0814,3.7475,162.634,0,46613.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
355.648,12H 56M 54.4789999999994S,13.7466,4.572391,2.4566,0.1594,1.8178164,13.741734,13.6939,38.6553,29.0814,3.7462,162.576,0,46614.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
355.992,12H 56M 55.4789999999994S,13.7463,4.572369,2.456,0.1559,1.8180199,13.740367000000001,13.6935,38.6553,29.0814,3.7456,162.549,0,46615.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
356.887,12H 56M 56.4789999999994S,13.7454,4.572294,2.4561,0.1379,1.8182234,13.740367000000001,13.6925,38.655,29.0815,3.7484,162.671,0,46616.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
357.633,12H 56M 57.4789999999994S,13.7451,4.572277,2.4559,0.1427,1.8180708,13.739684,13.6921,38.6549,29.0814,3.7446,162.509,0,46617.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
358.025,12H 56M 58.4789999999994S,13.7448,4.57226,2.4546,0.1461,1.8181217,13.738316,13.6917,38.6548,29.0815,3.7427,162.426,0,46618.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
358.638,12H 56M 59.4789999999994S,13.7447,4.572265,2.4548,0.1333,1.8183252,13.735582,13.6915,38.6547,29.0814,3.746,162.567,0,46619.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
359.458,12H 57M 0.47899999999936S,13.7439,4.572204,2.4546,0.1349,1.8183761,13.736266,13.6906,38.6545,29.0815,3.7466,162.595,0,46620.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
360.106,12H 57M 1.47899999999936S,13.7429,4.572111,2.4549,0.134,1.8183252,13.739,13.6895,38.6544,29.0816,3.7477,162.644,0,46621.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
360.576,12H 57M 2.47899999999936S,13.7417,4.571979,2.4551,0.1358,1.8185287,13.733532,13.6883,38.6541,29.0816,3.7449,162.521,0,46622.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
361.251,12H 57M 3.47899999999936S,13.7409,4.571899,2.4534,0.1413,1.8185287,13.734215,13.6874,38.6538,29.0816,3.7396,162.29,0,46623.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
361.981,12H 57M 4.47899999999936S,13.7395,4.571734,2.4526,0.138,1.8187322,13.733532,13.6858,38.6534,29.0817,3.7419,162.389,0,46624.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
362.425,12H 57M 5.47899999999936S,13.7365,4.5713800000000004,2.4522,0.1368,1.8187831,13.731481,13.6828,38.6529,29.0819,3.742,162.397,0,46625.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
363.086,12H 57M 6.47899999999936S,13.735,4.571226,2.4523,0.151,1.8187322,13.730114,13.6812,38.6526,29.082,3.7436,162.463,0,46626.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
363.947,12H 57M 7.47899999999936S,13.7323,4.570934,2.4525,0.1518,1.8190374,13.730114,13.6783,38.6522,29.0823,3.7443,162.493,0,46627.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
364.504,12H 57M 8.47899999999936S,13.7307,4.570762,2.4516,0.1322,1.8192409,13.730114,13.6767,38.6519,29.0824,3.7405,162.332,0,46628.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
364.977,12H 57M 9.47899999999936S,13.7294,4.570602,2.4512,0.1345,1.8189357,13.72943,13.6753,38.6515,29.0824,3.7422,162.405,0,46629.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
365.485,12H 57M 10.4789999999994S,13.7281,4.570448,2.4513,0.1504,1.8190374,13.72738,13.6739,38.6511,29.0824,3.7422,162.402,0,46630.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
366.199,12H 57M 11.4789999999994S,13.7261,4.57025,2.4507,0.1524,1.8190883,13.725329,13.6719,38.6509,29.0827,3.7403,162.323,0,46631.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
367.07,12H 57M 12.4789999999994S,13.7252,4.570177,2.4498,0.1481,1.8191392,13.71986,13.6709,38.6507,29.0828,3.7364,162.154,0,46632.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
367.657,12H 57M 13.4789999999994S,13.7247,4.570126,2.4487,0.1461,1.8190883,13.71781,13.6702,38.6505,29.0828,3.7387,162.252,0,46633.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
368.22,12H 57M 14.4789999999994S,13.7231,4.569944,2.4495,0.1278,1.8190374,13.714392,13.6686,38.6501,29.0828,3.7445,162.501,0,46634.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
368.8,12H 57M 15.4789999999994S,13.7207,4.569669,2.4502,0.1246,1.8191392,13.715759,13.666,38.6497,29.083,3.7444,162.498,0,46635.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
369.375,12H 57M 16.4789999999994S,13.7196,4.569548,2.4506,0.1342,1.8192918,13.714392,13.6648,38.6494,29.0831,3.7479,162.65,0,46636.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
370.111,12H 57M 17.4789999999994S,13.7182,4.569405,2.4519,0.1349,1.8196479,13.713708,13.6634,38.6491,29.0831,3.7485,162.678,0,46637.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
370.792,12H 57M 18.4789999999994S,13.7167,4.569249,2.451,0.1331,1.8194953,13.713708,13.6618,38.6488,29.0832,3.7433,162.451,0,46638.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
371.338,12H 57M 19.4789999999994S,13.716,4.569183,2.4509,0.1313,1.8193936,13.713708,13.661,38.6486,29.0832,3.7464,162.585,0,46639.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
371.95,12H 57M 20.4789999999994S,13.7149,4.56907,2.4506,0.142,1.8193427,13.713708,13.6598,38.6484,29.0834,3.7421,162.398,0,46640.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
372.635,12H 57M 21.4789999999994S,13.714,4.568979,2.4495,0.142,1.8195462,13.713024,13.6588,38.6482,29.0834,3.7424,162.41,0,46641.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
373.304,12H 57M 22.4789999999994S,13.7122,4.56878,2.4494,0.1465,1.8192409,13.713708,13.6569,38.6478,29.0835,3.7452,162.533,0,46642.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
373.784,12H 57M 23.4789999999994S,13.7109,4.568649,2.4499,0.1419,1.8194444,13.713024,13.6556,38.6476,29.0836,3.7468,162.604,0,46643.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
374.343,12H 57M 24.4789999999994S,13.7108,4.568664,2.4503,0.1386,1.8196479,13.706872,13.6554,38.6476,29.0837,3.7506,162.768,0,46644.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
375.214,12H 57M 25.4789999999994S,13.7105,4.568659,2.4517,0.1452,1.8194953,13.704137,13.6549,38.6475,29.0837,3.7521,162.832,0,46645.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
375.922,12H 57M 26.4789999999994S,13.7101,4.568637,2.4514,0.1485,1.8193936,13.705504,13.6544,38.6474,29.0837,3.7462,162.578,0,46646.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
376.273,12H 57M 27.4789999999994S,13.7098,4.568623,2.4498,0.1517,1.8194953,13.706188,13.6541,38.6474,29.0838,3.7406,162.333,0,46647.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
376.924,12H 57M 28.4789999999994S,13.7092,4.568573,2.4483,0.1515,1.8198514,13.700035,13.6534,38.6472,29.0838,3.7421,162.399,0,46648.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
377.767,12H 57M 29.4789999999994S,13.7081,4.568463,2.4485,0.1372,1.8193427,13.700719,13.6521,38.6469,29.0838,3.7433,162.451,0,46649.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
378.368,12H 57M 30.4789999999994S,13.7076,4.568417,2.4474,0.1343,1.8193936,13.702086,13.6515,38.6468,29.0838,3.7393,162.279,0,46650.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
378.893,12H 57M 31.4789999999994S,13.7077,4.568461,2.4466,0.1414,1.8195462,13.697985,13.6516,38.6468,29.0838,3.7395,162.288,0,46651.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
379.543,12H 57M 32.4789999999994S,13.7066,4.568351,2.4465,0.1441,1.8193427,13.698668,13.6504,38.6466,29.0839,3.7446,162.505,0,46652.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
380.307,12H 57M 33.4789999999994S,13.7056,4.568263,2.4481,0.1499,1.8193936,13.697301,13.6493,38.6464,29.0841,3.7498,162.731,0,46653.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
380.98,12H 57M 34.4789999999994S,13.7044,4.568135,2.4487,0.1434,1.8193936,13.697301,13.648,38.6461,29.0841,3.7468,162.604,0,46654.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
381.554,12H 57M 35.4789999999994S,13.7028,4.567956,2.4485,0.151,1.8198514,13.697301,13.6463,38.6457,29.0842,3.7473,162.624,0,46655.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
382.186,12H 57M 36.4789999999994S,13.7013,4.567796,2.4485,0.1498,1.8198006,13.696617,13.6447,38.6455,29.0843,3.7463,162.579,0,46656.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
382.689,12H 57M 37.4789999999994S,13.6987,4.567479,2.4481,0.1384,1.8195462,13.697301,13.642,38.6449,29.0844,3.7455,162.546,0,46657.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
383.31,12H 57M 38.4789999999994S,13.6977,4.567396,2.4476,0.131,1.8195462,13.697301,13.6409,38.6448,29.0846,3.7448,162.516,0,46658.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
384.221,12H 57M 39.4789999999994S,13.6969,4.56735,2.447,0.1397,1.819597,13.693883,13.64,38.6448,29.0847,3.7452,162.535,0,46659.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
384.849,12H 57M 40.4789999999994S,13.6963,4.567291,2.4476,0.1394,1.8195971,13.693883,13.6393,38.6446,29.0848,3.7496,162.725,0,46660.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
385.211,12H 57M 41.4789999999994S,13.6961,4.567277,2.4478,0.1306,1.8197497,13.691832,13.639,38.6444,29.0847,3.7456,162.551,0,46661.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
385.898,12H 57M 42.4789999999994S,13.696,4.567299,2.4467,0.1311,1.8196479,13.693883,13.6389,38.6444,29.0848,3.7442,162.491,0,46662.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
386.733,12H 57M 43.4789999999994S,13.6952,4.5672180000000004,2.447,0.1311,1.8193936,13.688413,13.6379,38.6441,29.0847,3.7488,162.689,0,46663.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
387.436,12H 57M 44.4789999999994S,13.6937,4.56707,2.4475,0.1275,1.8195462,13.689781,13.6363,38.6439,29.0849,3.7492,162.706,0,46664.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
387.995,12H 57M 45.4789999999994S,13.6916,4.566834,2.4472,0.1261,1.8195462,13.691148,13.6342,38.6435,29.085,3.7477,162.642,0,46665.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
388.579,12H 57M 46.4789999999994S,13.6905,4.566722,2.4473,0.1324,1.8196988,13.687046,13.633,38.6433,29.0851,3.75,162.744,0,46666.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
389.387,12H 57M 47.4789999999994S,13.6897,4.566648,2.4477,0.1332,1.8196479,13.681577,13.6321,38.643,29.0851,3.7502,162.75,0,46667.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
390.16,12H 57M 48.4789999999994S,13.6887,4.566552,2.4474,0.1371,1.8195462,13.680893,13.6309,38.6428,29.0852,3.7498,162.735,0,46668.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
390.639,12H 57M 49.4789999999994S,13.6884,4.566549,2.4473,0.1405,1.8197497,13.681577,13.6306,38.6428,29.0853,3.7494,162.715,0,46669.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
391.138,12H 57M 50.4789999999994S,13.6883,4.566549,2.4474,0.1425,1.8197497,13.680893,13.6304,38.6427,29.0852,3.7512,162.794,0,46670.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
391.854,12H 57M 51.4789999999994S,13.6882,4.566568,2.4477,0.1358,1.8197497,13.680893,13.6302,38.6427,29.0853,3.7531,162.877,0,46671.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
392.561,12H 57M 52.4789999999994S,13.6879,4.566562,2.4481,0.1388,1.8195971,13.680893,13.6298,38.6427,29.0853,3.752,162.83,0,46672.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
392.63,12H 57M 53.4789999999994S,13.6878,4.566564,2.4478,0.1431,1.8196479,13.680893,13.6297,38.6427,29.0854,3.7519,162.826,0,46673.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
392.76,12H 57M 54.4789999999994S,13.6882,4.56662,2.4478,0.1366,1.8193427,13.680893,13.6301,38.6428,29.0853,3.75,162.741,0,46674.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
393.364,12H 57M 55.4789999999994S,13.6882,4.566643,2.4468,0.1339,1.8195971,13.680893,13.6299,38.6428,29.0854,3.7489,162.694,0,46675.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
393.646,12H 57M 56.4789999999994S,13.6879,4.566613,2.447,0.1502,1.8192918,13.680893,13.6296,38.6426,29.0853,3.7522,162.838,0,46676.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
393.725,12H 57M 57.4789999999994S,13.6878,4.5666079999999996,2.4474,0.1493,1.8195971,13.680893,13.6295,38.6426,29.0853,3.753,162.871,0,46677.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
394.052,12H 57M 58.4789999999994S,13.688,4.566634,2.4476,0.1483,1.8192918,13.680893,13.6297,38.6425,29.0852,3.7547,162.946,0,46678.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
394.487,12H 57M 59.4789999999994S,13.6881,4.566667,2.449,0.1441,1.8195971,13.680893,13.6297,38.6426,29.0853,3.7592,163.142,0,46679.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
394.748,12H 58M 0.47899999999936S,13.6878,4.56665,2.4491,0.1394,1.8191901,13.681577,13.6294,38.6426,29.0854,3.753,162.874,0,46680.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
395.056,12H 58M 1.47899999999936S,13.6878,4.566666,2.4478,0.1341,1.8193427,13.680893,13.6293,38.6426,29.0853,3.7489,162.695,0,46681.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
395.467,12H 58M 2.47899999999936S,13.6879,4.566692,2.4469,0.1336,1.8191901,13.680893,13.6293,38.6426,29.0854,3.7487,162.687,0,46682.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
395.598,12H 58M 3.47899999999936S,13.6877,4.566676,2.4462,0.1453,1.8192409,13.680893,13.6291,38.6425,29.0853,3.7477,162.64,0,46683.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
395.922,12H 58M 4.47899999999936S,13.688,4.566716,2.4457,0.141,1.8195971,13.680893,13.6294,38.6425,29.0853,3.7495,162.72,0,46684.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
396.465,12H 58M 5.47899999999936S,13.6879,4.566733,2.4464,0.1518,1.8195462,13.680209,13.6292,38.6425,29.0853,3.7529,162.867,0,46685.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
396.785,12H 58M 6.47899999999936S,13.6873,4.566655,2.4462,0.1571,1.8193936,13.680893,13.6285,38.6423,29.0853,3.7494,162.717,0,46686.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
397.098,12H 58M 7.47899999999936S,13.6864,4.566566,2.4462,0.1582,1.8192409,13.680893,13.6276,38.6421,29.0853,3.7526,162.855,0,46687.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
397.708,12H 58M 8.47899999999936S,13.6862,4.566571,2.447,0.1595,1.8195971,13.680893,13.6274,38.6421,29.0854,3.7564,163.021,0,46688.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
398.49,12H 58M 9.47899999999936S,13.6847,4.5664,2.4479,0.1598,1.8196988,13.680209,13.6257,38.6417,29.0855,3.7561,163.004,0,46689.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
398.512,12H 58M 10.4789999999994S,13.6837,4.566305,2.4478,0.1659,1.8194444,13.680893,13.6247,38.6417,29.0857,3.7563,163.016,0,46690.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
398.575,12H 58M 11.4789999999994S,13.6846,4.566391,2.4484,0.1635,1.8194444,13.679526,13.6256,38.6416,29.0854,3.7571,163.05,0,46691.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
399.329,12H 58M 12.4789999999994S,13.6809,4.565948,2.4478,0.1607,1.8194953,13.679526,13.6218,38.6408,29.0856,3.7534,162.888,0,46692.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
399.909,12H 58M 13.4789999999994S,13.6788,4.565718,2.4476,0.1542,1.8194444,13.676107,13.6196,38.6405,29.0858,3.7554,162.974,0,46693.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
400.064,12H 58M 14.4789999999994S,13.6789,4.565728,2.4475,0.1436,1.819597,13.675423,13.6197,38.6405,29.0858,3.7559,162.997,0,46694.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
400.325,12H 58M 15.4789999999994S,13.6775,4.565562,2.4478,0.1346,1.8194444,13.671321,13.6183,38.6401,29.0858,3.7566,163.028,0,46695.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
400.884,12H 58M 16.4789999999994S,13.6766,4.565479,2.447,0.1256,1.8193427,13.671321,13.6173,38.64,29.0859,3.7504,162.761,0,46696.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
400.988,12H 58M 17.4789999999994S,13.6755,4.56534,2.4459,0.1318,1.8194953,13.669954,13.6162,38.6397,29.086,3.7528,162.865,0,46697.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
1.206630999999943,14H 46M 41S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46001,51,138,50,518,12 7 2021,51,58,55,523,12,7,2021
1.1832770000000237,14H 46M 42S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46002,51,134,50,518,12 7 2021,53,61,54,523,12,7,2021
1.1535889999999418,14H 46M 43S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46003,51,131,50,517,12 7 2021,56,53,51,523,12,7,2021
1.036017999999909,14H 46M 44S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46004,51,133,50,517,12 7 2021,55,56,52,523,12,7,2021
1.099813000000162,14H 46M 45S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46005,53,133,50,517,12 7 2021,55,55,52,523,12,7,2021
1.2449660000000295,14H 46M 46S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46006,51,130,51,517,12 7 2021,53,53,55,523,12,7,2021
1.155505999999863,14H 46M 47S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46007,51,131,50,517,12 7 2021,51,57,54,523,12,7,2021
1.0800920000000334,14H 46M 48S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46008,51,133,51,517,12 7 2021,51,53,50,523,12,7,2021
1.2389400000000896,14H 46M 50S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46010,51,130,51,518,12 7 2021,56,53,49,523,12,7,2021
1.2314969999999086,14H 46M 51S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46011,50,128,49,518,12 7 2021,57,50,50,523,12,7,2021
1.1421599999999743,14H 46M 52S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46012,50,202,50,517,12 7 2021,51,56,56,523,12,7,2021
1.2006290000000954,14H 46M 53S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46013,51,124,51,518,12 7 2021,50,57,58,523,12,7,2021
1.3730740000001243,14H 46M 54S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46014,53,133,52,518,12 7 2021,58,59,51,523,12,7,2021
1.6181320000001869,14H 46M 55S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46015,55,142,50,518,12 7 2021,53,60,54,523,12,7,2021
1.9528540000002395,14H 46M 56S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46016,55,145,59,518,12 7 2021,53,61,54,523,12,7,2021
